GO.ID	Description	p.Val	FDR	Phenotype	Genes
RAS SIGNALING%WIKIPATHWAYS_20200810%WP4223%HOMO SAPIENS	Ras Signaling	9.688559281180966e-8	9.688559281180966e-8	+1	PIK3CA,KRAS,EGFR,NF1,PIK3R1,FLT3,NRAS,AKT1,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20200810%WP1530%HOMO SAPIENS	miRNA Regulation of DNA Damage Response	9.861919690552481e-8	9.861919690552481e-8	+1	TP53,RB1,ATM,CDKN1B,BRCA1,CHEK2,CCND1,CDKN1A,ATR,SMC1A
POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING%GOBP%GO:0051897	positive regulation of protein kinase B signaling	1.0806195590614202e-7	1.0806195590614202e-7	+1	PIK3CA,EGFR,PIK3R1,GATA3,PIK3CG,HGF,ERBB4,KIT,PDGFRA,FGFR2,FGFR3,PTPN11
CELL AGING%GOBP%GO:0007569	cell aging	1.1251506507867869e-7	1.1251506507867869e-7	+1	TP53,CDKN2A,NPM1,TBX3,ATM,CHEK2,CDKN1A,ATR
BIOCARTA_ARF_PATHWAY%MSIGDB_C2%BIOCARTA_ARF_PATHWAY	BIOCARTA_ARF_PATHWAY	1.1691545602861579e-7	1.1691545602861579e-7	+1	TP53,PIK3CA,PIK3R1,CDKN2A,RB1,PIK3CG
BIOCARTA_HCMV_PATHWAY%MSIGDB_C2%BIOCARTA_HCMV_PATHWAY	BIOCARTA_HCMV_PATHWAY	1.1691545602861579e-7	1.1691545602861579e-7	+1	PIK3CA,PIK3R1,RB1,MAP3K1,AKT1,PIK3CG
ASSOCIATION BETWEEN PHYSICO-CHEMICAL FEATURES AND TOXICITY ASSOCIATED PATHWAYS%WIKIPATHWAYS_20200810%WP3680%HOMO SAPIENS	Association Between Physico-Chemical Features and Toxicity Associated Pathways	1.2752894485442147e-7	1.2752894485442147e-7	+1	APC,EGFR,CTNNB1,MAP2K4,AKT1,PIK3CG,CDKN1B,ERBB4,CDKN1A
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	Alpha6Beta4Integrin	1.2752894485442147e-7	1.2752894485442147e-7	+1	PIK3CA,EGFR,PIK3R1,AKT1,AR,PIK3CG,MTOR,PTPN11,SMAD2
RAC1/PAK1/P38/MMP2 PATHWAY%WIKIPATHWAYS_20200810%WP3303%HOMO SAPIENS	RAC1/PAK1/p38/MMP2 Pathway	1.4413408726225557e-7	1.4413408726225557e-7	+1	TP53,PIK3CA,KRAS,EGFR,PIK3R1,CTNNB1,NRAS,AKT1,PTPN11
PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY	PID_CDC42_PATHWAY	1.591496510771063e-7	1.591496510771063e-7	+1	PIK3CA,APC,PIK3R1,CTNNB1,MAP3K1,CDH1,MAP2K4,BRAF,MTOR
RUNX3 REGULATES P14-ARF%REACTOME DATABASE ID RELEASE 73%8951936	RUNX3 regulates p14-ARF	1.591496510771063e-7	1.591496510771063e-7	+1	KRAS,RUNX1,EP300,CCND1,CBFB
CDC42 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CDC42 SIGNALING EVENTS	CDC42 signaling events	1.591496510771063e-7	1.591496510771063e-7	+1	PIK3CA,APC,PIK3R1,CTNNB1,MAP3K1,CDH1,MAP2K4,BRAF,MTOR
PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY	PDGFR-beta signaling pathway	1.606208516926395e-7	1.606208516926395e-7	+1	PIK3CA,PTEN,KRAS,PIK3R1,ARHGAP35,NRAS,MAP2K4,BRAF,PIK3CG,PPP2R1A,PTPN11
NEGATIVE REGULATION OF THE PI3K AKT NETWORK%REACTOME%R-HSA-199418.3	Negative regulation of the PI3K AKT network	1.6393805363361712e-7	1.6393805363361712e-7	+1	PIK3CA,PTEN,EGFR,PIK3R1,AKT1,HGF,KIT,PDGFRA,PPP2R1A,PTPN11
GLAND DEVELOPMENT%GOBP%GO:0048732	gland development	1.863233831542627e-7	1.863233831542627e-7	+1	NF1,ARHGAP35,TBX3,CEBPA,AKT1,SOX9,WT1,ERBB4,ARID5B,ELF3,FGFR2
REGULATION OF TP53 ACTIVITY%REACTOME DATABASE ID RELEASE 73%5633007	Regulation of TP53 Activity	1.9550688261075067e-7	1.9550688261075067e-7	+1	TP53,CDKN2A,STK11,AKT1,ATM,MTOR,BRCA1,CHEK2,EP300,TAF1,PPP2R1A,ATR
SYNAPTIC SIGNALING PATHWAYS ASSOCIATED WITH AUTISM SPECTRUM DISORDER%WIKIPATHWAYS_20200810%WP4539%HOMO SAPIENS	Synaptic signaling pathways associated with autism spectrum disorder	1.9631203138169485e-7	1.9631203138169485e-7	+1	PIK3CA,PTEN,KRAS,NF1,PIK3R1,NRAS,AKT1,MTOR
RESPONSE TO UV%GOBP%GO:0009411	response to UV	1.9651561055849948e-7	1.9651561055849948e-7	+1	TP53,EGFR,NPM1,STK11,AKT1,EP300,CCND1,CDKN1A,TAF1,ATR,ERCC2
PATHWAYS REGULATING HIPPO SIGNALING%WIKIPATHWAYS_20200810%WP4540%HOMO SAPIENS	Pathways Regulating Hippo Signaling	2.0930989805741252e-7	2.0930989805741252e-7	+1	EGFR,CTNNB1,FLT3,CDH1,MTOR,KIT,PDGFRA,FGFR2,FGFR3,SMAD2
PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY	PID_PDGFRB_PATHWAY	2.0930989805741252e-7	2.0930989805741252e-7	+1	PIK3CA,PTEN,KRAS,PIK3R1,ARHGAP35,NRAS,MAP2K4,BRAF,PIK3CG,PPP2R1A,PTPN11
HALLMARK_E2F_TARGETS%MSIGDB_C2%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	2.1251765216187936e-7	2.1251765216187936e-7	+1	TP53,CDKN2A,CTCF,CDKN1B,BRCA1,CHEK2,BRCA2,CDKN1A,SMC1A,SMC3,RAD21,CDKN2C,EZH2
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F transcription factor network	2.1251765216187936e-7	2.1251765216187936e-7	+1	CDKN2A,RB1,CEBPA,ATM,CDKN1B,BRCA1,EP300,CDKN1A,CDKN2C
BIOCARTA_TGFB_PATHWAY%MSIGDB_C2%BIOCARTA_TGFB_PATHWAY	BIOCARTA_TGFB_PATHWAY	2.1251765216187936e-7	2.1251765216187936e-7	+1	APC,CDH1,EP300,SMAD4,TGFBR2,SMAD2
ALPHA6BETA4INTEGRIN%NETPATH%ALPHA6BETA4INTEGRIN	Alpha6Beta4Integrin	2.3187394811991382e-7	2.3187394811991382e-7	+1	PIK3CA,EGFR,PIK3R1,AKT1,AR,PIK3CG,MTOR,PTPN11,SMAD2
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY	2.3187394811991382e-7	2.3187394811991382e-7	+1	CDKN2A,RB1,CEBPA,ATM,CDKN1B,BRCA1,EP300,CDKN1A,CDKN2C
REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	2.6504875548956656e-7	2.6504875548956656e-7	+1	PIK3CA,PTEN,EGFR,PIK3R1,FLT3,PIK3CG,SOX9,HGF,KIT,PDGFRA
TGF-BETA SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP366%HOMO SAPIENS	TGF-beta Signaling Pathway	2.691960578513625e-7	2.691960578513625e-7	+1	TP53,PIK3R1,MAP2K4,AKT1,EP300,CCND1,SMAD4,TGFBR2,CDKN1A,SIN3A,SMAD2
PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014065	phosphatidylinositol 3-kinase signaling	2.691960578513625e-7	2.691960578513625e-7	+1	PIK3CA,PTEN,NF1,PIK3R1,GATA3,AKT1,PIK3CG
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP382%HOMO SAPIENS	MAPK Signaling Pathway	3.0358814704787127e-7	3.0358814704787127e-7	+1	TP53,KRAS,EGFR,NF1,MAP3K1,NRAS,MAP2K4,AKT1,BRAF,LRRK2,FGFR2,FGFR3,TGFBR2,MAPK8IP1
NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901988	negative regulation of cell cycle phase transition	3.5710234523357375e-7	3.5710234523357375e-7	+1	TP53,PTEN,APC,CDKN2A,RB1,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A,CDKN2C
BIOCARTA_TFF_PATHWAY%MSIGDB_C2%BIOCARTA_TFF_PATHWAY	BIOCARTA_TFF_PATHWAY	3.7703975260178456e-7	3.7703975260178456e-7	+1	PIK3CA,EGFR,PIK3R1,CTNNB1,AKT1,PIK3CG
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY	3.7703975260178456e-7	3.7703975260178456e-7	+1	PIK3CA,PIK3R1,CDH1,AKT1,HGF,FGFR2,FGFR3,PTPN11
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY	3.7703975260178456e-7	3.7703975260178456e-7	+1	TP53,ATM,BRCA1,CHEK2,BRCA2,ATR
HEMATOPOIETIC STEM CELL GENE REGULATION BY GABP ALPHA/BETA COMPLEX%WIKIPATHWAYS_20200810%WP3657%HOMO SAPIENS	Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex	3.7703975260178456e-7	3.7703975260178456e-7	+1	PTEN,DNMT3A,FLT3,ATM,EP300,SMAD4
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	regulation of sister chromatid cohesion	3.7703975260178456e-7	3.7703975260178456e-7	+1	RB1,CTNNB1,CTCF,ATRX,AXIN2,RAD21
ST_ADRENERGIC%MSIGDB_C2%ST_ADRENERGIC	ST_ADRENERGIC	3.783514163047835e-7	3.783514163047835e-7	+1	PIK3CA,APC,EGFR,PIK3R1,AKT1,BRAF,AR
REGULATION OF TP53 DEGRADATION%REACTOME%R-HSA-6804757.1	Regulation of TP53 Degradation	3.783514163047835e-7	3.783514163047835e-7	+1	TP53,CDKN2A,AKT1,ATM,MTOR,CHEK2,PPP2R1A
AGING%GOBP%GO:0007568	aging	3.783514163047835e-7	3.783514163047835e-7	+1	TP53,CDKN2A,NPM1,TBX3,ATM,LRRK2,CHEK2,CDKN1A,ATR
PID_BETA_CATENIN_NUC_PATHWAY%MSIGDB_C2%PID_BETA_CATENIN_NUC_PATHWAY	PID_BETA_CATENIN_NUC_PATHWAY	4.0769836527748665e-7	4.0769836527748665e-7	+1	APC,CDKN2A,CTNNB1,CDH1,AR,EP300,CCND1,TBL1XR1,AXIN2
NEGATIVE REGULATION OF PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0071901	negative regulation of protein serine/threonine kinase activity	4.0769836527748665e-7	4.0769836527748665e-7	+1	PTEN,APC,NF1,CDKN2A,RB1,CEBPA,AKT1,CDKN1B,PPP2R1A,MAPK8IP1
REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF NUCLEAR BETA CATENIN SIGNALING AND TARGET GENE TRANSCRIPTION	Regulation of nuclear beta catenin signaling and target gene transcription	4.0769836527748665e-7	4.0769836527748665e-7	+1	APC,CDKN2A,CTNNB1,CDH1,AR,EP300,CCND1,TBL1XR1,AXIN2
REPLICATIVE SENESCENCE%GOBP%GO:0090399	replicative senescence	4.34560330834304e-7	4.34560330834304e-7	+1	TP53,CDKN2A,ATM,CHEK2,ATR
REGULATION OF TP53 EXPRESSION AND DEGRADATION%REACTOME DATABASE ID RELEASE 73%6806003	Regulation of TP53 Expression and Degradation	4.452748122393625e-7	4.452748122393625e-7	+1	TP53,CDKN2A,AKT1,ATM,MTOR,CHEK2,PPP2R1A
NEGATIVE REGULATION OF CYCLIN-DEPENDENT PROTEIN KINASE ACTIVITY%GOBP%GO:1904030	negative regulation of cyclin-dependent protein kinase activity	4.749318942950877e-7	4.749318942950877e-7	+1	PTEN,APC,CDKN2A,CEBPA,CDKN1B,CDKN1A
BIOCARTA_HER2_PATHWAY%MSIGDB_C2%BIOCARTA_HER2_PATHWAY	BIOCARTA_HER2_PATHWAY	4.749318942950877e-7	4.749318942950877e-7	+1	PIK3CA,EGFR,PIK3R1,PIK3CG,ERBB4,EP300
P53 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P53 PATHWAY	p53 pathway	5.887708554865678e-7	5.887708554865678e-7	+1	TP53,CDKN2A,AKT1,ATM,CHEK2,EP300,ATR,RPL5
PID_P53_REGULATION_PATHWAY%MSIGDB_C2%PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY	5.887708554865678e-7	5.887708554865678e-7	+1	TP53,CDKN2A,AKT1,ATM,CHEK2,EP300,ATR,RPL5
BIOCARTA_GLEEVEC_PATHWAY%MSIGDB_C2%BIOCARTA_GLEEVEC_PATHWAY	BIOCARTA_GLEEVEC_PATHWAY	6.099371599153256e-7	6.099371599153256e-7	+1	PIK3CA,PIK3R1,MAP3K1,MAP2K4,AKT1,PIK3CG
BIOCARTA_P53HYPOXIA_PATHWAY%MSIGDB_C2%BIOCARTA_P53HYPOXIA_PATHWAY	BIOCARTA_P53HYPOXIA_PATHWAY	6.099371599153256e-7	6.099371599153256e-7	+1	TP53,AKT1,ATM,EP300,CDKN1A,TAF1
BIOCARTA_CELLCYCLE_PATHWAY%MSIGDB_C2%BIOCARTA_CELLCYCLE_PATHWAY	BIOCARTA_CELLCYCLE_PATHWAY	6.099371599153256e-7	6.099371599153256e-7	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,CDKN2C
BIOCARTA_MTOR_PATHWAY%MSIGDB_C2%BIOCARTA_MTOR_PATHWAY	BIOCARTA_MTOR_PATHWAY	6.099371599153256e-7	6.099371599153256e-7	+1	PIK3CA,PTEN,PIK3R1,AKT1,MTOR,EIF4A2
CELLULAR RESPONSE TO ENVIRONMENTAL STIMULUS%GOBP%GO:0104004	cellular response to environmental stimulus	6.729118050887234e-7	6.729118050887234e-7	+1	TP53,PTEN,MAP3K1,NPM1,MAP2K4,STK11,SOX9,ATM,TLR4,EP300,CDKN1A,TAF1,ATR
ESTROGEN-DEPENDENT GENE EXPRESSION%REACTOME DATABASE ID RELEASE 73%9018519	Estrogen-dependent gene expression	6.729118050887234e-7	6.729118050887234e-7	+1	GATA3,RUNX1,STAG2,FOXA1,EP300,CCND1,CBFB,HIST1H2BD,SMC1A,SMC3,RAD21
CELLULAR RESPONSE TO ABIOTIC STIMULUS%GOBP%GO:0071214	cellular response to abiotic stimulus	6.729118050887234e-7	6.729118050887234e-7	+1	TP53,PTEN,MAP3K1,NPM1,MAP2K4,STK11,SOX9,ATM,TLR4,EP300,CDKN1A,TAF1,ATR
PID_IFNG_PATHWAY%MSIGDB_C2%PID_IFNG_PATHWAY	PID_IFNG_PATHWAY	7.222962863283093e-7	7.222962863283093e-7	+1	PIK3CA,PIK3R1,MAP3K1,AKT1,MTOR,EP300,PTPN11
BIOCARTA_EIF4_PATHWAY%MSIGDB_C2%BIOCARTA_EIF4_PATHWAY	BIOCARTA_EIF4_PATHWAY	7.790829734188764e-7	7.790829734188764e-7	+1	PIK3CA,PTEN,PIK3R1,AKT1,MTOR,EIF4A2
REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING%GOBP%GO:2000677	regulation of transcription regulatory region DNA binding	8.470680479712415e-7	8.470680479712415e-7	+1	GATA3,RB1,CTNNB1,EP300,TAF1,SIN3A,NSD1
ERBB2 ERBB3 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB2 ERBB3 SIGNALING EVENTS	ErbB2 ErbB3 signaling events	8.470680479712415e-7	8.470680479712415e-7	+1	PIK3CA,KRAS,PIK3R1,NRAS,AKT1,MTOR,PTPN11
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME%R-HSA-6811558.2	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	9.209520793910408e-7	9.209520793910408e-7	+1	PIK3CA,EGFR,PIK3R1,AKT1,HGF,KIT,PDGFRA,PPP2R1A,PTPN11
G1 TO S CELL CYCLE CONTROL%WIKIPATHWAYS_20200810%WP45%HOMO SAPIENS	G1 to S cell cycle control	0.0000010347019118730412	0.0000010347019118730412	+1	TP53,CDKN2A,RB1,ATM,CDKN1B,CCND1,CDKN1A,CDKN2C
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:1901991	negative regulation of mitotic cell cycle phase transition	0.0000011562198618496606	0.0000011562198618496606	+1	TP53,PTEN,APC,CDKN2A,RB1,ATM,CDKN1B,CHEK2,EP300,CCND1,CDKN1A,CDKN2C
REGULATION OF RETINOBLASTOMA PROTEIN%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RETINOBLASTOMA PROTEIN	Regulation of retinoblastoma protein	0.0000011562198618496606	0.0000011562198618496606	+1	CDKN2A,RB1,CEBPA,CDKN1B,EP300,CCND1,CDKN1A,TAF1
IFN-GAMMA PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IFN-GAMMA PATHWAY	IFN-gamma pathway	0.0000011577323570091548	0.0000011577323570091548	+1	PIK3CA,PIK3R1,MAP3K1,AKT1,MTOR,EP300,PTPN11
WNT/BETA-CATENIN SIGNALING PATHWAY IN LEUKEMIA%WIKIPATHWAYS_20200810%WP3658%HOMO SAPIENS	Wnt/beta-catenin Signaling Pathway in Leukemia	0.0000012443752148189093	0.0000012443752148189093	+1	APC,CTNNB1,FLT3,AKT1,CCND1,AXIN2
FOXO-MEDIATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 73%9614085	FOXO-mediated transcription	0.0000012470948849645503	0.0000012470948849645503	+1	STK11,AKT1,CDKN1B,EP300,SMAD4,CDKN1A,SIN3A,SMAD2
ERBB SIGNALING PATHWAY%GOBP%GO:0038127	ERBB signaling pathway	0.0000012470948849645503	0.0000012470948849645503	+1	PIK3CA,EGFR,PIK3R1,AKT1,BRAF,SOX9,ERBB4,PTPN11
REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	0.0000012470948849645503	0.0000012470948849645503	+1	RUNX1,CRIPAK,BRCA1,FOXA1,EP300,TAF1,CBFB,NCOR1
PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY	0.0000012470948849645503	0.0000012470948849645503	+1	CDKN2A,RB1,CEBPA,CDKN1B,EP300,CCND1,CDKN1A,TAF1
ONCOSTATIN M SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2374%HOMO SAPIENS	Oncostatin M Signaling Pathway	0.0000012470948849645503	0.0000012470948849645503	+1	TP53,KRAS,PIK3R1,AKT1,CDKN1B,MTOR,PTPN11,LIFR
PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY	PID_ERBB2_ERBB3_PATHWAY	0.0000013054461396077057	0.0000013054461396077057	+1	PIK3CA,KRAS,PIK3R1,NRAS,AKT1,MTOR,PTPN11
REGULATION OF TELOMERASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF TELOMERASE	Regulation of Telomerase	0.000001388877527505841	0.000001388877527505841	+1	EGFR,AKT1,ATM,CDKN1B,WT1,MTOR,CCND1,SIN3A
AMP-ACTIVATED PROTEIN KINASE (AMPK) SIGNALING%WIKIPATHWAYS_20200810%WP1403%HOMO SAPIENS	AMP-activated Protein Kinase (AMPK) Signaling	0.0000015439620081396594	0.0000015439620081396594	+1	TP53,PIK3CA,PIK3R1,STK11,AKT1,PIK3CG,MTOR,CDKN1A
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY	0.0000015439620081396594	0.0000015439620081396594	+1	EGFR,AKT1,ATM,CDKN1B,WT1,MTOR,CCND1,SIN3A
EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007173	epidermal growth factor receptor signaling pathway	0.0000017215901725908062	0.0000017215901725908062	+1	PIK3CA,EGFR,PIK3R1,AKT1,BRAF,SOX9,PTPN11
CYCLIN D ASSOCIATED EVENTS IN G1%REACTOME%R-HSA-69231.7	Cyclin D associated events in G1	0.0000017215901725908062	0.0000017215901725908062	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,PPP2R1A,CDKN2C
G1 PHASE%REACTOME DATABASE ID RELEASE 73%69236	G1 Phase	0.0000017215901725908062	0.0000017215901725908062	+1	CDKN2A,RB1,CDKN1B,CCND1,CDKN1A,PPP2R1A,CDKN2C
FGF SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FGF SIGNALING PATHWAY	FGF signaling pathway	0.0000017215901725908062	0.0000017215901725908062	+1	PIK3CA,PIK3R1,CDH1,AKT1,FGFR2,FGFR3,PTPN11
AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK	AP-1 transcription factor network	0.0000018517440247987614	0.0000018517440247987614	+1	TP53,PTEN,CDKN2A,CTNNB1,CDKN1B,EP300,CCND1,CBFB
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	PID_AP1_PATHWAY	0.0000018517440247987614	0.0000018517440247987614	+1	TP53,PTEN,CDKN2A,CTNNB1,CDKN1B,EP300,CCND1,CBFB
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	phosphatidylinositol-mediated signaling	0.0000018517440247987614	0.0000018517440247987614	+1	PIK3CA,PTEN,NF1,PIK3R1,GATA3,AKT1,PIK3CG,PDGFRA
RAS PATHWAY%PANTHER PATHWAY%P04393	Ras Pathway	0.0000018517440247987614	0.0000018517440247987614	+1	PIK3CA,KRAS,MAP3K1,NRAS,MAP2K4,AKT1,BRAF,PIK3CG
SMALL CELL LUNG CANCER%WIKIPATHWAYS_20200810%WP4658%HOMO SAPIENS	Small cell lung cancer	0.000001851899664893105	0.000001851899664893105	+1	TP53,PIK3CA,PTEN,PIK3R1,RB1,AKT1,CDKN1B,CCND1,CDKN1A
SA_G1_AND_S_PHASES%MSIGDB_C2%SA_G1_AND_S_PHASES	SA_G1_AND_S_PHASES	0.0000020751597135628694	0.0000020751597135628694	+1	TP53,CDKN2A,CDKN1B,CCND1,CDKN1A
TRANSLATION INHIBITORS IN CHRONICALLY ACTIVATED PDGFRA CELLS%WIKIPATHWAYS_20200810%WP4566%HOMO SAPIENS	Translation inhibitors in chronically activated PDGFRA cells	0.0000022403006574158586	0.0000022403006574158586	+1	PIK3CA,PIK3R1,MAP2K4,AKT1,PIK3CG,MTOR,EIF4A2
INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017	inositol lipid-mediated signaling	0.000002262685248353919	0.000002262685248353919	+1	PIK3CA,PTEN,NF1,PIK3R1,GATA3,AKT1,PIK3CG,PDGFRA
POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	0.000002510010275714365	0.000002510010275714365	+1	PIK3CA,PIK3R1,FLT3,PIK3CG,SOX9,HGF,KIT,PDGFRA
PROTEIN STABILIZATION%GOBP%GO:0050821	protein stabilization	0.000002700629286963963	0.000002700629286963963	+1	PTEN,VHL,PIK3R1,FBXW7,CHEK2,EP300,USP9X,SOX17,CDKN1A,TAF1,RPL5
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	peptidyl-tyrosine phosphorylation	0.0000027635875790278352	0.0000027635875790278352	+1	EGFR,FLT3,EPHA3,ERBB4,KIT,PDGFRA,FGFR2,FGFR3
BIOCARTA_BCELLSURVIVAL_PATHWAY%MSIGDB_C2%BIOCARTA_BCELLSURVIVAL_PATHWAY	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.0000028784797767927042	0.0000028784797767927042	+1	PIK3CA,PIK3R1,AKT1,PIK3CG,MTOR
BIOCARTA_P53_PATHWAY%MSIGDB_C2%BIOCARTA_P53_PATHWAY	BIOCARTA_P53_PATHWAY	0.0000028784797767927042	0.0000028784797767927042	+1	TP53,RB1,ATM,CCND1,CDKN1A
HEPATITIS C AND HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20200810%WP3646%HOMO SAPIENS	Hepatitis C and Hepatocellular Carcinoma	0.0000028800510738859707	0.0000028800510738859707	+1	TP53,AKT1,BRCA1,CCND1,SMAD4,CDKN1A,PTPN11
RESPONSE TO LIGHT STIMULUS%GOBP%GO:0009416	response to light stimulus	0.000002942501337335389	0.000002942501337335389	+1	TP53,EGFR,NF1,NPM1,STK11,AKT1,EP300,CCND1,CDKN1A,TAF1,ATR,ERCC2
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330	DNA damage response, signal transduction by p53 class mediator	0.000002986500355087121	0.000002986500355087121	+1	TP53,ATM,CDKN1B,ATRX,BRCA1,CHEK2,EP300,CDKN1A
WNT SIGNALING PATHWAY AND PLURIPOTENCY%WIKIPATHWAYS_20200810%WP399%HOMO SAPIENS	Wnt Signaling Pathway and Pluripotency	0.0000031515276632950846	0.0000031515276632950846	+1	TP53,APC,CTNNB1,MAP2K4,LRRK2,EP300,CCND1,PPP2R1A,AXIN2
POSITIVE REGULATION OF ANIMAL ORGAN MORPHOGENESIS%GOBP%GO:0110110	positive regulation of animal organ morphogenesis	0.0000032065188709472892	0.0000032065188709472892	+1	GATA3,NOTCH1,SOX9,WT1,FGFR2,SMAD4,TGFBR2
SIGNALING BY NON-RECEPTOR TYROSINE KINASES%REACTOME DATABASE ID RELEASE 73%9006927	Signaling by Non-Receptor Tyrosine Kinases	0.0000032065188709472892	0.0000032065188709472892	+1	EGFR,ARHGAP35,NRAS,AKT1,CDKN1B,LRRK2,CCND1
SIGNALING BY PTK6%REACTOME%R-HSA-8848021.2	Signaling by PTK6	0.0000032065188709472892	0.0000032065188709472892	+1	EGFR,ARHGAP35,NRAS,AKT1,CDKN1B,LRRK2,CCND1
SENESCENCE AND AUTOPHAGY IN CANCER%WIKIPATHWAYS_20200810%WP615%HOMO SAPIENS	Senescence and Autophagy in Cancer	0.0000033462453647787973	0.0000033462453647787973	+1	TP53,PTEN,CDKN2A,RB1,BRAF,CDKN1B,MTOR,SMAD4,CDKN1A
CELL CYCLE CHECKPOINT%GOBP%GO:0000075	cell cycle checkpoint	0.000003531768639774556	0.000003531768639774556	+1	TP53,APC,RB1,ATM,CDKN1B,BRCA1,CHEK2,EP300,CCND1,CDKN1A,ATR
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	peptidyl-tyrosine modification	0.000003531768639774556	0.000003531768639774556	+1	EGFR,FLT3,EPHA3,ERBB4,KIT,PDGFRA,FGFR2,FGFR3
