"genesets_old.geneset.ID"	"genesets_old.geneset.NAMEonly"	"genesets_old.geneset.size"	"genesets_old.geneset.SOURCE"	"genesets_new.geneset.NAMEonly"	"genesets_new.geneset.size"	"genesets_new.geneset.SOURCE"
"PW000108"	NA	0	NA	"SHORT-CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (SCAD DEFICIENCY)"	15	"PATHWHIZ"
"PW000110"	NA	0	NA	"GAMMA-GLUTAMYLTRANSFERASE DEFICIENCY"	12	"PATHWHIZ"
"PW000113"	NA	0	NA	"HISTIDINEMIA"	18	"PATHWHIZ"
"PW000114"	NA	0	NA	"LACTIC ACIDEMIA"	6	"PATHWHIZ"
"PW000117"	NA	0	NA	"PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY"	22	"PATHWHIZ"
"PW000118"	NA	0	NA	"LEUKOTRIENE C4 SYNTHESIS DEFICIENCY"	30	"PATHWHIZ"
"PW000119"	NA	0	NA	"PHENYLKETONURIA"	12	"PATHWHIZ"
"PW000121"	NA	0	NA	"TYROSINEMIA TYPE 3 (TYRO3)"	12	"PATHWHIZ"
"PW000127"	NA	0	NA	"SIMVASTATIN ACTION PATHWAY"	22	"PATHWHIZ"
"PW000128"	NA	0	NA	"ACETYLSALICYLIC ACID ACTION PATHWAY"	30	"PATHWHIZ"
"PW000129"	NA	0	NA	"ETODOLAC ACTION PATHWAY"	30	"PATHWHIZ"
"PW000135"	NA	0	NA	"DICLOFENAC ACTION PATHWAY"	30	"PATHWHIZ"
"PW000136"	NA	0	NA	"SULINDAC ACTION PATHWAY"	30	"PATHWHIZ"
"PW000137"	NA	0	NA	"ALENDRONATE ACTION PATHWAY"	22	"PATHWHIZ"
"PW000140"	NA	0	NA	"PTERINE BIOSYNTHESIS"	9	"PATHWHIZ"
"PW000146"	NA	0	NA	"GLYCOLYSIS"	15	"PATHWHIZ"
"PW000150"	NA	0	NA	"STARCH AND SUCROSE METABOLISM"	17	"PATHWHIZ"
"PW000151"	NA	0	NA	"NICOTINATE AND NICOTINAMIDE METABOLISM"	15	"PATHWHIZ"
"PW000152"	NA	0	NA	"GLUCONEOGENESIS"	23	"PATHWHIZ"
"PW000160"	NA	0	NA	"PYRIMIDINE METABOLISM"	24	"PATHWHIZ"
"PW000161"	NA	0	NA	"BETA OXIDATION OF VERY LONG CHAIN FATTY ACIDS"	11	"PATHWHIZ"
"PW000162"	NA	0	NA	"UREA CYCLE"	14	"PATHWHIZ"
"PW000169"	NA	0	NA	"TREHALOSE DEGRADATION"	14	"PATHWHIZ"
"PW000170"	NA	0	NA	"PLASMALOGEN SYNTHESIS"	6	"PATHWHIZ"
"PW000171"	NA	0	NA	"MITOCHONDRIAL BETA-OXIDATION OF SHORT CHAIN SATURATED FATTY ACIDS"	9	"PATHWHIZ"
"PW000172"	NA	0	NA	"MITOCHONDRIAL BETA-OXIDATION OF MEDIUM CHAIN SATURATED FATTY ACIDS"	9	"PATHWHIZ"
"PW000174"	NA	0	NA	"ACUTE INTERMITTENT PORPHYRIA"	17	"PATHWHIZ"
"PW000180"	NA	0	NA	"ALKAPTONURIA"	17	"PATHWHIZ"
"PW000181"	NA	0	NA	"HAWKINSINURIA"	17	"PATHWHIZ"
"PW000182"	NA	0	NA	"TYROSINEMIA TYPE I"	17	"PATHWHIZ"
"PW000183"	NA	0	NA	"ARGININEMIA"	14	"PATHWHIZ"
"PW000184"	NA	0	NA	"ARGININOSUCCINIC ACIDURIA"	14	"PATHWHIZ"
"PW000185"	NA	0	NA	"CITRULLINEMIA TYPE I"	14	"PATHWHIZ"
"PW000187"	NA	0	NA	"BETA-UREIDOPROPIONASE DEFICIENCY"	24	"PATHWHIZ"
"PW000190"	NA	0	NA	"MNGIE (MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY)"	24	"PATHWHIZ"
"PW000192"	NA	0	NA	"CONGENITAL BILE ACID SYNTHESIS DEFECT TYPE II"	18	"PATHWHIZ"
"PW000193"	NA	0	NA	"CONGENITAL BILE ACID SYNTHESIS DEFECT TYPE III"	18	"PATHWHIZ"
"PW000194"	NA	0	NA	"FAMILIAL HYPERCHOLANEMIA (FHCA)"	18	"PATHWHIZ"
"PW000195"	NA	0	NA	"ZELLWEGER SYNDROME"	18	"PATHWHIZ"
"PW000196"	NA	0	NA	"CEREBROTENDINOUS XANTHOMATOSIS (CTX)"	18	"PATHWHIZ"
"PW000200"	NA	0	NA	"GALACTOSEMIA"	13	"PATHWHIZ"
"PW000201"	NA	0	NA	"GAUCHER DISEASE"	24	"PATHWHIZ"
"PW000202"	NA	0	NA	"GLOBOID CELL LEUKODYSTROPHY"	24	"PATHWHIZ"
"PW000206"	NA	0	NA	"LACTOSE INTOLERANCE"	13	"PATHWHIZ"
"PW000208"	NA	0	NA	"METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS"	19	"PATHWHIZ"
"PW000209"	NA	0	NA	"NON-KETOTIC HYPERGLYCINEMIA"	25	"PATHWHIZ"
"PW000215"	NA	0	NA	"TAY-SACHS DISEASE"	18	"PATHWHIZ"
"PW000219"	NA	0	NA	"IMINOGLYCINURIA"	32	"PATHWHIZ"
"PW000221"	NA	0	NA	"HYPERCHOLESTEROLEMIA"	22	"PATHWHIZ"
"PW000227"	NA	0	NA	"FOSINOPRIL ACTION PATHWAY"	4	"PATHWHIZ"
"PW000228"	NA	0	NA	"LISINOPRIL ACTION PATHWAY"	4	"PATHWHIZ"
"PW000238"	NA	0	NA	"IRINOTECAN ACTION PATHWAY"	25	"PATHWHIZ"
"PW000239"	NA	0	NA	"PACLITAXEL ACTION PATHWAY"	8	"PATHWHIZ"
"PW000240"	NA	0	NA	"DOCETAXEL ACTION PATHWAY"	8	"PATHWHIZ"
"PW000248"	NA	0	NA	"CYCLOPHOSPHAMIDE ACTION PATHWAY"	10	"PATHWHIZ"
"PW000249"	NA	0	NA	"IFOSFAMIDE ACTION PATHWAY"	9	"PATHWHIZ"
"PW000251"	NA	0	NA	"ERLOTINIB ACTION PATHWAY"	4	"PATHWHIZ"
"PW000256"	NA	0	NA	"CAPECITABINE ACTION PATHWAY"	6	"PATHWHIZ"
"PW000260"	NA	0	NA	"INDOMETHACIN ACTION PATHWAY"	31	"PATHWHIZ"
"PW000261"	NA	0	NA	"MEFENAMIC ACID ACTION PATHWAY"	30	"PATHWHIZ"
"PW000262"	NA	0	NA	"OXAPROZIN ACTION PATHWAY"	30	"PATHWHIZ"
"PW000267"	NA	0	NA	"MERCAPTOPURINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000270"	NA	0	NA	"ZOLEDRONATE ACTION PATHWAY"	22	"PATHWHIZ"
"PW000271"	NA	0	NA	"CERIVASTATIN ACTION PATHWAY"	22	"PATHWHIZ"
"PW000272"	NA	0	NA	"RISEDRONATE ACTION PATHWAY"	22	"PATHWHIZ"
"PW000273"	NA	0	NA	"PAMIDRONATE ACTION PATHWAY"	22	"PATHWHIZ"
"PW000274"	NA	0	NA	"FLUVASTATIN ACTION PATHWAY"	22	"PATHWHIZ"
"PW000279"	NA	0	NA	"EPROSARTAN ACTION PATHWAY"	8	"PATHWHIZ"
"PW000280"	NA	0	NA	"FORASARTAN ACTION PATHWAY"	5	"PATHWHIZ"
"PW000281"	NA	0	NA	"IRBESARTAN ACTION PATHWAY"	8	"PATHWHIZ"
"PW000282"	NA	0	NA	"LOSARTAN ACTION PATHWAY"	8	"PATHWHIZ"
"PW000284"	NA	0	NA	"TELMISARTAN ACTION PATHWAY"	8	"PATHWHIZ"
"PW000286"	NA	0	NA	"CLOPIDOGREL ACTION PATHWAY"	10	"PATHWHIZ"
"PW000292"	NA	0	NA	"EPTIFIBATIDE ACTION PATHWAY"	3	"PATHWHIZ"
"PW000293"	NA	0	NA	"TIROFIBAN ACTION PATHWAY"	3	"PATHWHIZ"
"PW000302"	NA	0	NA	"ALTEPLASE ACTION PATHWAY"	21	"PATHWHIZ"
"PW000303"	NA	0	NA	"ANISTREPLASE ACTION PATHWAY"	21	"PATHWHIZ"
"PW000304"	NA	0	NA	"STREPTOKINASE ACTION PATHWAY"	21	"PATHWHIZ"
"PW000308"	NA	0	NA	"AMINOCAPROIC ACID ACTION PATHWAY"	21	"PATHWHIZ"
"PW000309"	NA	0	NA	"TRANEXAMIC ACID ACTION PATHWAY"	21	"PATHWHIZ"
"PW000312"	NA	0	NA	"ACENOCOUMAROL ACTION PATHWAY"	21	"PATHWHIZ"
"PW000313"	NA	0	NA	"DICUMAROL ACTION PATHWAY"	21	"PATHWHIZ"
"PW000314"	NA	0	NA	"PHENPROCOUMON ACTION PATHWAY"	21	"PATHWHIZ"
"PW000315"	NA	0	NA	"ESOMEPRAZOLE ACTION PATHWAY"	11	"PATHWHIZ"
"PW000316"	NA	0	NA	"OMEPRAZOLE ACTION PATHWAY"	11	"PATHWHIZ"
"PW000317"	NA	0	NA	"LANSOPRAZOLE ACTION PATHWAY"	11	"PATHWHIZ"
"PW000318"	NA	0	NA	"PANTOPRAZOLE ACTION PATHWAY"	11	"PATHWHIZ"
"PW000319"	NA	0	NA	"RABEPRAZOLE ACTION PATHWAY"	11	"PATHWHIZ"
"PW000326"	NA	0	NA	"POLYTHIAZIDE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000327"	NA	0	NA	"METHYCLOTHIAZIDE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000329"	NA	0	NA	"BENDROFLUMETHIAZIDE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000335"	NA	0	NA	"HYDROFLUMETHIAZIDE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000337"	NA	0	NA	"FUROSEMIDE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000338"	NA	0	NA	"TORSEMIDE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000345"	NA	0	NA	"AZITHROMYCIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000347"	NA	0	NA	"CLINDAMYCIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000350"	NA	0	NA	"TELITHROMYCIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000356"	NA	0	NA	"SPECTINOMYCIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000358"	NA	0	NA	"DEMECLOCYCLINE ACTION PATHWAY"	2	"PATHWHIZ"
"PW000359"	NA	0	NA	"DOXYCYCLINE ACTION PATHWAY"	2	"PATHWHIZ"
"PW000360"	NA	0	NA	"MINOCYCLINE ACTION PATHWAY"	2	"PATHWHIZ"
"PW000361"	NA	0	NA	"OXYTETRACYCLINE ACTION PATHWAY"	2	"PATHWHIZ"
"PW000370"	NA	0	NA	"METOPROLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000371"	NA	0	NA	"NADOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000372"	NA	0	NA	"OXPRENOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000374"	NA	0	NA	"PINDOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000377"	NA	0	NA	"PROCAINAMIDE (ANTIARRHYTHMIC) ACTION PATHWAY"	48	"PATHWHIZ"
"PW000379"	NA	0	NA	"FOSPHENYTOIN (ANTIARRHYTHMIC) ACTION PATHWAY"	48	"PATHWHIZ"
"PW000380"	NA	0	NA	"PHENYTOIN (ANTIARRHYTHMIC) ACTION PATHWAY"	70	"PATHWHIZ"
"PW000381"	NA	0	NA	"LIDOCAINE (ANTIARRHYTHMIC) ACTION PATHWAY"	50	"PATHWHIZ"
"PW000382"	NA	0	NA	"MEXILETINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000389"	NA	0	NA	"LABETALOL ACTION PATHWAY"	49	"PATHWHIZ"
"PW000391"	NA	0	NA	"AMLODIPINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000392"	NA	0	NA	"FELODIPINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000393"	NA	0	NA	"ISRADIPINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000394"	NA	0	NA	"NIFEDIPINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000395"	NA	0	NA	"NIMODIPINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000396"	NA	0	NA	"NISOLDIPINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000403"	NA	0	NA	"LEVOBUPIVACAINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000405"	NA	0	NA	"MEPIVACAINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000407"	NA	0	NA	"PRILOCAINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000408"	NA	0	NA	"PROCAINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000409"	NA	0	NA	"PROPARACAINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000410"	NA	0	NA	"ROPIVACAINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000411"	NA	0	NA	"CODEINE ACTION PATHWAY"	34	"PATHWHIZ"
"PW000412"	NA	0	NA	"MORPHINE ACTION PATHWAY"	47	"PATHWHIZ"
"PW000414"	NA	0	NA	"METHADONE ACTION PATHWAY"	37	"PATHWHIZ"
"PW000416"	NA	0	NA	"HYDROMORPHONE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000418"	NA	0	NA	"OXYMORPHONE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000419"	NA	0	NA	"ALFENTANIL ACTION PATHWAY"	31	"PATHWHIZ"
"PW000421"	NA	0	NA	"FENTANYL ACTION PATHWAY"	31	"PATHWHIZ"
"PW000422"	NA	0	NA	"REMIFENTANIL ACTION PATHWAY"	31	"PATHWHIZ"
"PW000423"	NA	0	NA	"SUFENTANIL ACTION PATHWAY"	31	"PATHWHIZ"
"PW000425"	NA	0	NA	"DESIPRAMINE ACTION PATHWAY"	32	"PATHWHIZ"
"PW000426"	NA	0	NA	"CITALOPRAM ACTION PATHWAY"	37	"PATHWHIZ"
"PW000427"	NA	0	NA	"ESCITALOPRAM ACTION PATHWAY"	31	"PATHWHIZ"
"PW000428"	NA	0	NA	"FLUOXETINE ACTION PATHWAY"	36	"PATHWHIZ"
"PW000429"	NA	0	NA	"THIOGUANINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000431"	NA	0	NA	"DISULFIRAM ACTION PATHWAY"	24	"PATHWHIZ"
"PW000440"	NA	0	NA	"DOPAMINE ACTIVATION OF NEUROLOGICAL REWARD SYSTEM"	5	"PATHWHIZ"
"PW000441"	NA	0	NA	"EXCITATORY NEURAL SIGNALLING THROUGH 5-HTR 4 AND SEROTONIN"	9	"PATHWHIZ"
"PW000447"	NA	0	NA	"VASOPRESSIN REGULATION OF WATER HOMEOSTASIS"	9	"PATHWHIZ"
"PW000448"	NA	0	NA	"INTRACELLULAR SIGNALLING THROUGH FSH RECEPTOR AND FOLLICLE STIMULATING HORMONE"	12	"PATHWHIZ"
"PW000449"	NA	0	NA	"INTRACELLULAR SIGNALLING THROUGH HISTAMINE H2 RECEPTOR AND HISTAMINE"	10	"PATHWHIZ"
"PW000454"	NA	0	NA	"INSULIN SIGNALLING"	20	"PATHWHIZ"
"PW000465"	NA	0	NA	"HYPERPHENYLALANINEMIA DUE TO DHPR-DEFICIENCY"	9	"PATHWHIZ"
"PW000466"	NA	0	NA	"SEGAWA SYNDROME"	9	"PATHWHIZ"
"PW000467"	NA	0	NA	"SEPIAPTERIN REDUCTASE DEFICIENCY"	9	"PATHWHIZ"
"PW000470"	NA	0	NA	"TYROSINEMIA, TRANSIENT, OF THE NEWBORN"	17	"PATHWHIZ"
"PW000476"	NA	0	NA	"5-OXOPROLINASE DEFICIENCY"	12	"PATHWHIZ"
"PW000478"	NA	0	NA	"MALONYL-COA DECARBOXYLASE DEFICIENCY"	19	"PATHWHIZ"
"PW000480"	NA	0	NA	"CREATINE DEFICIENCY, GUANIDINOACETATE METHYLTRANSFERASE DEFICIENCY"	21	"PATHWHIZ"
"PW000481"	NA	0	NA	"HYPERORNITHINEMIA WITH GYRATE ATROPHY (HOGA)"	21	"PATHWHIZ"
"PW000482"	NA	0	NA	"HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA [HHH-SYNDROME]"	21	"PATHWHIZ"
"PW000483"	NA	0	NA	"L-ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY"	21	"PATHWHIZ"
"PW000487"	NA	0	NA	"WOLMAN DISEASE"	22	"PATHWHIZ"
"PW000489"	NA	0	NA	"XANTHINURIA TYPE II"	38	"PATHWHIZ"
"PW000490"	NA	0	NA	"GAMMA-CYSTATHIONASE DEFICIENCY (CTH)"	3	"PATHWHIZ"
"PW000491"	NA	0	NA	"HOMOCYSTINURIA, CYSTATHIONINE BETA-SYNTHASE DEFICIENCY"	3	"PATHWHIZ"
"PW000492"	NA	0	NA	"ADRENOLEUKODYSTROPHY, X-LINKED"	11	"PATHWHIZ"
"PW000493"	NA	0	NA	"CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY"	11	"PATHWHIZ"
"PW000494"	NA	0	NA	"GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY"	16	"PATHWHIZ"
"PW000498"	NA	0	NA	"3-HYDROXYISOBUTYRIC ACIDURIA"	29	"PATHWHIZ"
"PW000500"	NA	0	NA	"ISOVALERIC ACIDEMIA"	29	"PATHWHIZ"
"PW000502"	NA	0	NA	"KRABBE DISEASE"	24	"PATHWHIZ"
"PW000503"	NA	0	NA	"HYPERLYSINEMIA I, FAMILIAL"	14	"PATHWHIZ"
"PW000504"	NA	0	NA	"HYPERLYSINEMIA II OR SACCHAROPINURIA"	14	"PATHWHIZ"
"PW000505"	NA	0	NA	"D-GLYCERIC ACIDURA"	12	"PATHWHIZ"
"PW000506"	NA	0	NA	"FAMILIAL LIPOPROTEIN LIPASE DEFICIENCY"	12	"PATHWHIZ"
"PW000507"	NA	0	NA	"GLYCOGENOSIS, TYPE VII. TARUI DISEASE"	15	"PATHWHIZ"
"PW000508"	NA	0	NA	"SULFITE OXIDASE DEFICIENCY"	7	"PATHWHIZ"
"PW000509"	NA	0	NA	"MONOAMINE OXIDASE-A DEFICIENCY (MAO-A)"	17	"PATHWHIZ"
"PW000511"	NA	0	NA	"ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)"	38	"PATHWHIZ"
"PW000513"	NA	0	NA	"MYOADENYLATE DEAMINASE DEFICIENCY"	38	"PATHWHIZ"
"PW000514"	NA	0	NA	"CARNITINE PALMITOYL TRANSFERASE DEFICIENCY I"	15	"PATHWHIZ"
"PW000515"	NA	0	NA	"LONG CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (LCAD)"	15	"PATHWHIZ"
"PW000517"	NA	0	NA	"CARNITINE PALMITOYL TRANSFERASE DEFICIENCY II"	15	"PATHWHIZ"
"PW000518"	NA	0	NA	"MEDIUM CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (MCAD)"	15	"PATHWHIZ"
"PW000519"	NA	0	NA	"METHYLENETETRAHYDROFOLATE REDUCTASE DEFICIENCY (MTHFRD)"	13	"PATHWHIZ"
"PW000520"	NA	0	NA	"LONG-CHAIN-3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY (LCHAD)"	8	"PATHWHIZ"
"PW000522"	NA	0	NA	"CONGENITAL LACTIC ACIDOSIS"	22	"PATHWHIZ"
"PW000524"	NA	0	NA	"MITOCHONDRIAL COMPLEX II DEFICIENCY"	22	"PATHWHIZ"
"PW000525"	NA	0	NA	"2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY"	22	"PATHWHIZ"
"PW000528"	NA	0	NA	"GLYCOGEN SYNTHETASE DEFICIENCY"	17	"PATHWHIZ"
"PW000529"	NA	0	NA	"GLYCOGENOSIS, TYPE III. CORI DISEASE, DEBRANCHER GLYCOGENOSIS"	17	"PATHWHIZ"
"PW000531"	NA	0	NA	"GLYCOGENOSIS, TYPE VI. HERS DISEASE"	17	"PATHWHIZ"
"PW000533"	NA	0	NA	"SUCRASE-ISOMALTASE DEFICIENCY"	17	"PATHWHIZ"
"PW000535"	NA	0	NA	"PYRUVATE KINASE DEFICIENCY"	22	"PATHWHIZ"
"PW000539"	NA	0	NA	"TRIOSEPHOSPHATE ISOMERASE DEFICIENCY"	23	"PATHWHIZ"
"PW000542"	NA	0	NA	"17-ALPHA-HYDROXYLASE DEFICIENCY (CYP17)"	12	"PATHWHIZ"
"PW000544"	NA	0	NA	"SHORT-CHAIN 3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY (SCHAD)"	9	"PATHWHIZ"
"PW000553"	NA	0	NA	"CORTICOSTERONE METHYL OXIDASE I DEFICIENCY (CMO I)"	12	"PATHWHIZ"
"PW000555"	NA	0	NA	"CONGENITAL DISORDER OF GLYCOSYLATION CDG-IID"	11	"PATHWHIZ"
"PW000564"	NA	0	NA	"STRIATED MUSCLE CONTRACTION"	48	"PATHWHIZ"
"PW000566"	NA	0	NA	"IBUPROFEN METABOLISM PATHWAY"	25	"PATHWHIZ"
"PW000575"	NA	0	NA	"TRANDOLAPRIL METABOLISM PATHWAY"	2	"PATHWHIZ"
"PW000577"	NA	0	NA	"ETOPOSIDE METABOLISM PATHWAY"	21	"PATHWHIZ"
"PW000579"	NA	0	NA	"GEMCITABINE METABOLISM PATHWAY"	14	"PATHWHIZ"
"PW000580"	NA	0	NA	"CYCLOPHOSPHAMIDE METABOLISM PATHWAY"	10	"PATHWHIZ"
"PW000581"	NA	0	NA	"IFOSFAMIDE METABOLISM PATHWAY"	9	"PATHWHIZ"
"PW000582"	NA	0	NA	"TAMOXIFEN METABOLISM PATHWAY"	11	"PATHWHIZ"
"PW000586"	NA	0	NA	"CLOPIDOGREL METABOLISM PATHWAY"	10	"PATHWHIZ"
"PW000588"	NA	0	NA	"ESOMEPRAZOLE METABOLISM PATHWAY"	3	"PATHWHIZ"
"PW000590"	NA	0	NA	"LANSOPRAZOLE METABOLISM PATHWAY"	3	"PATHWHIZ"
"PW000591"	NA	0	NA	"PANTOPRAZOLE METABOLISM PATHWAY"	3	"PATHWHIZ"
"PW000592"	NA	0	NA	"RABEPRAZOLE METABOLISM PATHWAY"	3	"PATHWHIZ"
"PW000593"	NA	0	NA	"CIMETIDINE METABOLISM PATHWAY"	2	"PATHWHIZ"
"PW000597"	NA	0	NA	"CODEINE METABOLISM PATHWAY"	5	"PATHWHIZ"
"PW000599"	NA	0	NA	"HEROIN METABOLISM PATHWAY"	5	"PATHWHIZ"
"PW000601"	NA	0	NA	"IMIPRAMINE METABOLISM PATHWAY"	7	"PATHWHIZ"
"PW000602"	NA	0	NA	"DESIPRAMINE METABOLISM PATHWAY"	4	"PATHWHIZ"
"PW000603"	NA	0	NA	"CITALOPRAM METABOLISM PATHWAY"	8	"PATHWHIZ"
"PW000604"	NA	0	NA	"NICOTINE METABOLISM PATHWAY"	10	"PATHWHIZ"
"PW000605"	NA	0	NA	"ADEFOVIR DIPIVOXIL METABOLISM PATHWAY"	5	"PATHWHIZ"
"PW000606"	NA	0	NA	"TENOFOVIR METABOLISM PATHWAY"	5	"PATHWHIZ"
"PW000607"	NA	0	NA	"PREDNISONE METABOLISM PATHWAY"	2	"PATHWHIZ"
"PW000608"	NA	0	NA	"PREDNISOLONE METABOLISM PATHWAY"	3	"PATHWHIZ"
"PW000610"	NA	0	NA	"CARBAMAZEPINE METABOLISM PATHWAY"	8	"PATHWHIZ"
"PW000612"	NA	0	NA	"VENLAFAXINE METABOLISM PATHWAY"	7	"PATHWHIZ"
"PW000613"	NA	0	NA	"TRAMADOL METABOLISM PATHWAY"	8	"PATHWHIZ"
"PW000614"	NA	0	NA	"LEVOMETHADYL ACETATE METABOLISM PATHWAY"	2	"PATHWHIZ"
"PW000615"	NA	0	NA	"CLOMIPRAMINE METABOLISM PATHWAY"	5	"PATHWHIZ"
"PW000616"	NA	0	NA	"ACETAMINOPHEN METABOLISM PATHWAY"	31	"PATHWHIZ"
"PW000617"	NA	0	NA	"DOXEPIN METABOLISM PATHWAY"	6	"PATHWHIZ"
"PW000618"	NA	0	NA	"NEVIRAPINE METABOLISM PATHWAY"	9	"PATHWHIZ"
"PW000623"	NA	0	NA	"THIOGUANINE METABOLISM PATHWAY"	2	"PATHWHIZ"
"PW000624"	NA	0	NA	"SORAFENIB METABOLISM PATHWAY"	17	"PATHWHIZ"
"PW000625"	NA	0	NA	"LAMIVUDINE METABOLISM PATHWAY"	19	"PATHWHIZ"
"PW000627"	NA	0	NA	"ARTEMETHER METABOLISM PATHWAY"	5	"PATHWHIZ"
"PW000628"	NA	0	NA	"MYCOPHENOLIC ACID METABOLISM PATHWAY"	17	"PATHWHIZ"
"PW000629"	NA	0	NA	"ROSIGLITAZONE METABOLISM PATHWAY"	4	"PATHWHIZ"
"PW000630"	NA	0	NA	"WARBURG EFFECT"	46	"PATHWHIZ"
"PW000632"	NA	0	NA	"DICOUMAROL ACTION PATHWAY"	21	"PATHWHIZ"
"PW000634"	NA	0	NA	"CARTEOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000636"	NA	0	NA	"TIMOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000638"	NA	0	NA	"EPINEPHRINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000639"	NA	0	NA	"DOBUTAMINE ACTION PATHWAY"	48	"PATHWHIZ"
"PW000642"	NA	0	NA	"AMIODARONE ACTION PATHWAY"	57	"PATHWHIZ"
"PW000644"	NA	0	NA	"METIPRANOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000645"	NA	0	NA	"BEVANTOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000646"	NA	0	NA	"PRACTOLOL ACTION PATHWAY"	48	"PATHWHIZ"
"PW000649"	NA	0	NA	"PROPOXYPHENE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000653"	NA	0	NA	"DEZOCINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000655"	NA	0	NA	"METHADYL ACETATE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000656"	NA	0	NA	"3-METHYLTHIOFENTANYL ACTION PATHWAY"	31	"PATHWHIZ"
"PW000664"	NA	0	NA	"NALTREXONE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000666"	NA	0	NA	"DIHYDROMORPHINE ACTION PATHWAY"	31	"PATHWHIZ"
"PW000675"	NA	0	NA	"MAGNESIUM SALICYLATE ACTION PATHWAY"	30	"PATHWHIZ"
"PW000677"	NA	0	NA	"LORNOXICAM ACTION PATHWAY"	30	"PATHWHIZ"
"PW000678"	NA	0	NA	"PHENYLBUTAZONE ACTION PATHWAY"	30	"PATHWHIZ"
"PW000679"	NA	0	NA	"NEPAFENAC ACTION PATHWAY"	30	"PATHWHIZ"
"PW000680"	NA	0	NA	"TRISALICYLATE-CHOLINE ACTION PATHWAY"	30	"PATHWHIZ"
"PW000681"	NA	0	NA	"TOLMETIN ACTION PATHWAY"	30	"PATHWHIZ"
"PW000682"	NA	0	NA	"TIAPROFENIC ACID ACTION PATHWAY"	30	"PATHWHIZ"
"PW000688"	NA	0	NA	"TOBRAMYCIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000689"	NA	0	NA	"TIGECYCLINE ACTION PATHWAY"	2	"PATHWHIZ"
"PW000690"	NA	0	NA	"ARBEKACIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000691"	NA	0	NA	"PAROMOMYCIN ACTION PATHWAY"	2	"PATHWHIZ"
"PW000692"	NA	0	NA	"METHYLHISTIDINE METABOLISM"	2	"PATHWHIZ"
"PW000693"	NA	0	NA	"THYROID HORMONE SYNTHESIS"	10	"PATHWHIZ"
