"genesets_old.geneset.ID"	"genesets_old.geneset.NAMEonly"	"genesets_old.geneset.size"	"genesets_old.geneset.SOURCE"	"genesets_new.geneset.NAMEonly"	"genesets_new.geneset.size"	"genesets_new.geneset.SOURCE"
"GO:2001201"	"REGULATION OF TRANSFORMING GROWTH FACTOR-BETA SECRETION"	3	"GOBP"	NA	0	NA
"GO:2001202"	"NEGATIVE REGULATION OF TRANSFORMING GROWTH FACTOR-BETA SECRETION"	3	"GOBP"	NA	0	NA
"GO:2001253"	"REGULATION OF HISTONE H3-K36 TRIMETHYLATION"	5	"GOBP"	NA	0	NA
"GO:2001255"	"POSITIVE REGULATION OF HISTONE H3-K36 TRIMETHYLATION"	4	"GOBP"	NA	0	NA
"GO:2001263"	"REGULATION OF C-C CHEMOKINE BINDING"	2	"GOBP"	NA	0	NA
"GO:2001264"	"NEGATIVE REGULATION OF C-C CHEMOKINE BINDING"	2	"GOBP"	NA	0	NA
"HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY"	"HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY"	50	"MSIGDB_C2"	NA	0	NA
"LCYSDEG-PWY"	"L-CYSTEINE DEGRADATION II"	2	"HUMANCYC"	NA	0	NA
"NABA_BASEMENT_MEMBRANES"	"NABA_BASEMENT_MEMBRANES"	41	"MSIGDB_C2"	NA	0	NA
"NABA_COLLAGENS"	"NABA_COLLAGENS"	45	"MSIGDB_C2"	NA	0	NA
"NABA_CORE_MATRISOME"	"NABA_CORE_MATRISOME"	276	"MSIGDB_C2"	NA	0	NA
"NABA_ECM_AFFILIATED"	"NABA_ECM_AFFILIATED"	168	"MSIGDB_C2"	NA	0	NA
"NABA_ECM_GLYCOPROTEINS"	"NABA_ECM_GLYCOPROTEINS"	197	"MSIGDB_C2"	NA	0	NA
"NABA_ECM_REGULATORS"	"NABA_ECM_REGULATORS"	238	"MSIGDB_C2"	NA	0	NA
"NABA_MATRISOME"	"NABA_MATRISOME"	1022	"MSIGDB_C2"	NA	0	NA
"NABA_MATRISOME_ASSOCIATED"	"NABA_MATRISOME_ASSOCIATED"	747	"MSIGDB_C2"	NA	0	NA
"NABA_PROTEOGLYCANS"	"NABA_PROTEOGLYCANS"	36	"MSIGDB_C2"	NA	0	NA
"NABA_SECRETED_FACTORS"	"NABA_SECRETED_FACTORS"	343	"MSIGDB_C2"	NA	0	NA
"NAD-BIOSYNTHESIS-II"	"NAD SALVAGE PATHWAY II"	13	"HUMANCYC"	NA	0	NA
"NADPHOS-DEPHOS-PWY"	"NAD PHOSPHORYLATION AND DEPHOSPHORYLATION"	5	"HUMANCYC"	NA	0	NA
"P02731"	"BIOTIN BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02734"	"CHORISMATE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02735"	"COBALAMIN BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02747"	"HISTIDINE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02751"	"LYSINE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02760"	"PRPP BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02761"	"PANTOTHENATE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02763"	"PEPTIDOGLYCAN BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02765"	"PHENYLALANINE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02767"	"PHENYLPROPIONATE DEGRADATION"	1	"PANTHER PATHWAY"	NA	0	NA
"P02768"	"PROLINE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02778"	"SULFATE ASSIMILATION"	1	"PANTHER PATHWAY"	NA	0	NA
"P02779"	"THIAMIN BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02783"	"TRYPTOPHAN BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02784"	"TYROSINE BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P02786"	"VITAMIN B6 BIOSYNTHESIS"	1	"PANTHER PATHWAY"	NA	0	NA
"P04375"	"5HT3 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY"	14	"PANTHER PATHWAY"	NA	0	NA
"P06209"	"ALP23B_SIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06210"	"ACTIVINBETASIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06211"	"BMP_SIGNALING_PATHWAY-DROSOPHILA"	1	"PANTHER PATHWAY"	NA	0	NA
"P06212"	"DPP-SCW_SIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06213"	"DPP_SIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06214"	"GBB_SIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06215"	"MYO_SIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06216"	"SCW_SIGNALING_PATHWAY"	1	"PANTHER PATHWAY"	NA	0	NA
"P06217"	"TOLL_PATHWAY_DROSOPHILA"	1	"PANTHER PATHWAY"	NA	0	NA
"PENTOSE-P-PWY"	"PENTOSE PHOSPHATE PATHWAY"	11	"HUMANCYC"	NA	0	NA
"PWY-2161B"	"GLUTAMATE REMOVAL FROM FOLATES"	2	"HUMANCYC"	NA	0	NA
"PWY-3561"	"CHOLINE BIOSYNTHESIS III"	10	"HUMANCYC"	NA	0	NA
"PWY-4981"	"PROLINE BIOSYNTHESIS II (FROM ARGININE)"	6	"HUMANCYC"	NA	0	NA
"PWY-5389"	"METHYLTHIOPROPIONATE BIOSYNTHESIS"	2	"HUMANCYC"	NA	0	NA
"PWY-5661"	"GDP-GLUCOSE BIOSYNTHESIS"	6	"HUMANCYC"	NA	0	NA
"PWY-5664"	"TETRAHYDROBIOPTERIN BIOSYNTHESIS II"	4	"HUMANCYC"	NA	0	NA
"PWY-5687"	"PYRIMIDINE RIBONUCLEOTIDES INTERCONVERSION"	13	"HUMANCYC"	NA	0	NA
"PWY-5754-1"	"4-HYDROXYBENZOATE BIOSYNTHESIS"	2	"HUMANCYC"	NA	0	NA
"PWY-5766"	"GLUTAMATE DEGRADATION X"	3	"HUMANCYC"	NA	0	NA
"PWY-5767"	"GLYCOGEN DEGRADATION III"	10	"HUMANCYC"	NA	0	NA
"PWY-5806"	"ALL-<I>TRANS< I>-DECAPRENYL DIPHOSPHATE BIOSYNTHESIS"	3	"HUMANCYC"	NA	0	NA
"PWY-5886"	"4-HYDROXYPHENYLPYRUVATE BIOSYNTHESIS"	2	"HUMANCYC"	NA	0	NA
"PWY-5966"	"FATTY ACID BIOSYNTHESIS INITIATION II"	4	"HUMANCYC"	NA	0	NA
"PWY-6012"	"ACYL CARRIER PROTEIN METABOLISM"	2	"HUMANCYC"	NA	0	NA
"PWY-6076"	"1,25-DIHYDROXYVITAMIN D<SUB>3< SUB> BIOSYNTHESIS"	4	"HUMANCYC"	NA	0	NA
"PWY-6166"	"CALCIUM TRANSPORT I"	6	"HUMANCYC"	NA	0	NA
"PWY-6273"	"PHOSPHATIDYLETHANOLAMINE BIOSYNTHESIS III"	2	"HUMANCYC"	NA	0	NA
"PWY-6317"	"GALACTOSE DEGRADATION I (LELOIR PATHWAY)"	5	"HUMANCYC"	NA	0	NA
"PWY-6483"	"CERAMIDE DEGRADATION"	2	"HUMANCYC"	NA	0	NA
"PWY-6573"	"CHONDROITIN SULFATE DEGRADATION (METAZOA)"	7	"HUMANCYC"	NA	0	NA
"PWY-6576"	"DERMATAN SULFATE DEGRADATION (METAZOA)"	5	"HUMANCYC"	NA	0	NA
"PWY-6689"	"TRNA SPLICING"	6	"HUMANCYC"	NA	0	NA
"PWY-6755"	"<I>S< I>-METHYL-5-THIO-&ALPHA;-D-RIBOSE 1-PHOSPHATE DEGRADATION"	5	"HUMANCYC"	NA	0	NA
"PWY0-1021"	"ALANINE BIOSYNTHESIS III"	2	"HUMANCYC"	NA	0	NA
"PWY0-163"	"SALVAGE PATHWAYS OF PYRIMIDINE RIBONUCLEOTIDES"	16	"HUMANCYC"	NA	0	NA
"PWY0-181"	"SALVAGE PATHWAYS OF PYRIMIDINE DEOXYRIBONUCLEOTIDES"	6	"HUMANCYC"	NA	0	NA
"PWY3DJ-11281"	"SPHINGOMYELIN METABOLISM"	8	"HUMANCYC"	NA	0	NA
"PWY3O-4106"	"NAD SALVAGE PATHWAY III"	6	"HUMANCYC"	NA	0	NA
"PWY4FS-8"	"PHOSPHATIDYLGLYCEROL BIOSYNTHESIS II (NON-PLASTIDIC)"	19	"HUMANCYC"	NA	0	NA
"REACT_634"	"MAP KINASE CASCADE"	2	"HUMANCYC"	NA	0	NA
"SA_B_CELL_RECEPTOR_COMPLEXES"	"SA_B_CELL_RECEPTOR_COMPLEXES"	25	"MSIGDB_C2"	NA	0	NA
"SA_CASPASE_CASCADE"	"SA_CASPASE_CASCADE"	20	"MSIGDB_C2"	NA	0	NA
"SA_FAS_SIGNALING"	"SA_FAS_SIGNALING"	10	"MSIGDB_C2"	NA	0	NA
"SA_G1_AND_S_PHASES"	"SA_G1_AND_S_PHASES"	16	"MSIGDB_C2"	NA	0	NA
"SA_G2_AND_M_PHASES"	"SA_G2_AND_M_PHASES"	9	"MSIGDB_C2"	NA	0	NA
"SA_MMP_CYTOKINE_CONNECTION"	"SA_MMP_CYTOKINE_CONNECTION"	16	"MSIGDB_C2"	NA	0	NA
"SA_PROGRAMMED_CELL_DEATH"	"SA_PROGRAMMED_CELL_DEATH"	13	"MSIGDB_C2"	NA	0	NA
"SA_PTEN_PATHWAY"	"SA_PTEN_PATHWAY"	18	"MSIGDB_C2"	NA	0	NA
"SA_REG_CASCADE_OF_CYCLIN_EXPR"	"SA_REG_CASCADE_OF_CYCLIN_EXPR"	14	"MSIGDB_C2"	NA	0	NA
"SA_TRKA_RECEPTOR"	"SA_TRKA_RECEPTOR"	18	"MSIGDB_C2"	NA	0	NA
"SALVPURINE2-PWY"	"XANTHINE AND XANTHOSINE SALVAGE"	2	"HUMANCYC"	NA	0	NA
"SIG_BCR_SIGNALING_PATHWAY"	"SIG_BCR_SIGNALING_PATHWAY"	47	"MSIGDB_C2"	NA	0	NA
"SIG_CD40PATHWAYMAP"	"SIG_CD40PATHWAYMAP"	35	"MSIGDB_C2"	NA	0	NA
"SIG_CHEMOTAXIS"	"SIG_CHEMOTAXIS"	46	"MSIGDB_C2"	NA	0	NA
"SIG_IL4RECEPTOR_IN_B_LYPHOCYTES"	"SIG_IL4RECEPTOR_IN_B_LYPHOCYTES"	28	"MSIGDB_C2"	NA	0	NA
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES"	"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES"	52	"MSIGDB_C2"	NA	0	NA
"SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES"	"SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES"	37	"MSIGDB_C2"	NA	0	NA
"SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES"	"SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES"	68	"MSIGDB_C2"	NA	0	NA
"SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES"	"SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES"	36	"MSIGDB_C2"	NA	0	NA
"ST_ADRENERGIC"	"ST_ADRENERGIC"	37	"MSIGDB_C2"	NA	0	NA
"ST_B_CELL_ANTIGEN_RECEPTOR"	"ST_B_CELL_ANTIGEN_RECEPTOR"	41	"MSIGDB_C2"	NA	0	NA
"ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS"	"ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS"	46	"MSIGDB_C2"	NA	0	NA
"ST_ERK1_ERK2_MAPK_PATHWAY"	"ST_ERK1_ERK2_MAPK_PATHWAY"	33	"MSIGDB_C2"	NA	0	NA
"ST_FAS_SIGNALING_PATHWAY"	"ST_FAS_SIGNALING_PATHWAY"	66	"MSIGDB_C2"	NA	0	NA
"ST_G_ALPHA_I_PATHWAY"	"ST_G_ALPHA_I_PATHWAY"	36	"MSIGDB_C2"	NA	0	NA
"ST_G_ALPHA_S_PATHWAY"	"ST_G_ALPHA_S_PATHWAY"	17	"MSIGDB_C2"	NA	0	NA
"ST_GA12_PATHWAY"	"ST_GA12_PATHWAY"	24	"MSIGDB_C2"	NA	0	NA
"ST_GA13_PATHWAY"	"ST_GA13_PATHWAY"	38	"MSIGDB_C2"	NA	0	NA
"ST_GAQ_PATHWAY"	"ST_GAQ_PATHWAY"	29	"MSIGDB_C2"	NA	0	NA
"ST_GRANULE_CELL_SURVIVAL_PATHWAY"	"ST_GRANULE_CELL_SURVIVAL_PATHWAY"	28	"MSIGDB_C2"	NA	0	NA
"ST_IL_13_PATHWAY"	"ST_IL_13_PATHWAY"	8	"MSIGDB_C2"	NA	0	NA
"ST_INTEGRIN_SIGNALING_PATHWAY"	"ST_INTEGRIN_SIGNALING_PATHWAY"	83	"MSIGDB_C2"	NA	0	NA
"ST_INTERFERON_GAMMA_PATHWAY"	"ST_INTERFERON_GAMMA_PATHWAY"	11	"MSIGDB_C2"	NA	0	NA
"ST_INTERLEUKIN_13_PATHWAY"	"ST_INTERLEUKIN_13_PATHWAY"	8	"MSIGDB_C2"	NA	0	NA
"ST_INTERLEUKIN_4_PATHWAY"	"ST_INTERLEUKIN_4_PATHWAY"	27	"MSIGDB_C2"	NA	0	NA
"ST_JAK_STAT_PATHWAY"	"ST_JAK_STAT_PATHWAY"	10	"MSIGDB_C2"	NA	0	NA
"ST_JNK_MAPK_PATHWAY"	"ST_JNK_MAPK_PATHWAY"	40	"MSIGDB_C2"	NA	0	NA
"ST_MYOCYTE_AD_PATHWAY"	"ST_MYOCYTE_AD_PATHWAY"	28	"MSIGDB_C2"	NA	0	NA
"ST_P38_MAPK_PATHWAY"	"ST_P38_MAPK_PATHWAY"	38	"MSIGDB_C2"	NA	0	NA
"ST_PAC1_RECEPTOR_PATHWAY"	"ST_PAC1_RECEPTOR_PATHWAY"	8	"MSIGDB_C2"	NA	0	NA
"ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY"	"ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY"	38	"MSIGDB_C2"	NA	0	NA
"ST_STAT3_PATHWAY"	"ST_STAT3_PATHWAY"	12	"MSIGDB_C2"	NA	0	NA
"ST_T_CELL_SIGNAL_TRANSDUCTION"	"ST_T_CELL_SIGNAL_TRANSDUCTION"	46	"MSIGDB_C2"	NA	0	NA
"ST_TUMOR_NECROSIS_FACTOR_PATHWAY"	"ST_TUMOR_NECROSIS_FACTOR_PATHWAY"	30	"MSIGDB_C2"	NA	0	NA
"ST_TYPE_I_INTERFERON_PATHWAY"	"ST_TYPE_I_INTERFERON_PATHWAY"	10	"MSIGDB_C2"	NA	0	NA
"ST_WNT_BETA_CATENIN_PATHWAY"	"ST_WNT_BETA_CATENIN_PATHWAY"	35	"MSIGDB_C2"	NA	0	NA
"ST_WNT_CA2_CYCLIC_GMP_PATHWAY"	"ST_WNT_CA2_CYCLIC_GMP_PATHWAY"	21	"MSIGDB_C2"	NA	0	NA
"THREONINE-DEG2-PWY"	"THREONINE DEGRADATION II"	2	"HUMANCYC"	NA	0	NA
"WNT_SIGNALING"	"WNT_SIGNALING"	90	"MSIGDB_C2"	NA	0	NA
"WP1424"	"GLOBO SPHINGOLIPID METABOLISM"	22	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP1449"	"REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY"	144	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP1981"	"THYROXINE (THYROID HORMONE) PRODUCTION"	7	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP1984"	"INTEGRATED BREAST CANCER PATHWAY"	155	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP237"	"GLUCOCORTICOID AND MINERALCORTICOID METABOLISM"	9	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP404"	"NUCLEOTIDE METABOLISM"	20	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP4286"	"GENOTOXICITY PATHWAY"	64	"WIKIPATHWAYS_20200810"	NA	0	NA
"WP615"	"SENESCENCE AND AUTOPHAGY IN CANCER"	107	"WIKIPATHWAYS_20200810"	NA	0	NA
