GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0009636	response to toxic substance	0.0018632409063848486	0.0018632409063848486	+1	S100A9,GPX1,GSTP1,CCL3,GSTO1,GPX4,SOD2,MT2A,PRDX5,PRDX6,SRSF9,PARK7,ATF4
GO:0051924	regulation of calcium ion transport	0.0018648613616951853	0.0018648613616951853	+1	LGALS3,CYBA,TSPO,LILRA5,CD33,CCL3,FKBP1A,GSTO1,GNAI2,ARRB2,RHOA,TGFB1,AHNAK,CALM2
GO:0043300	regulation of leukocyte degranulation	0.001900846402967565	0.001900846402967565	+1	SPI1,FGR,STXBP2,LGALS9,VAMP8,ITGB2
GO:0007009	plasma membrane organization	0.001900846402967565	0.001900846402967565	+1	S100A9,FOLR3,ANXA2,S100A10,MAFB,SERP1,PLSCR1,CHMP4B,CHMP1B,AHNAK,CHMP2A
GO:0032609	type II interferon production	0.001912123740923758	0.001912123740923758	+1	CD14,PYCARD,HLA-DRB1,IL1B,SLC11A1,ISG15,LGALS9,HLA-DPA1,HLA-DPB1
GO:0097237	cellular response to toxic substance	0.001912123740923758	0.001912123740923758	+1	S100A9,GPX1,GSTP1,GSTO1,GPX4,SOD2,PRDX5,PRDX6,PARK7
GO:0043270	positive regulation of monoatomic ion transport	0.0019198506300801717	0.0019198506300801717	+1	CTSS,LGALS3,TSPO,LILRA5,CCL3,TMSB4X,IFNGR2,GLRX,GSTO1,ARRB2,FLNA,COX17,CALM2
GO:0009725	response to hormone	0.002006710279447998	0.002006710279447998	+1	AIF1,GPX1,CTSS,CYBA,TSPO,CTSB,CTSH,ARPC1B,AGTRAP,IL1B,CTSD,TIMP1,CYBB,FOSB,JUND,GNAI2,ZFP36,TNFSF10,RHOA,PKM,GRB2,HMGB2,GNAS,TGFB1,MT-ND3,CYC1,LTA4H,HADHA,PARK7,APRT
GO:0010755	regulation of plasminogen activation	0.002026558243238475	0.002026558243238475	+1	ANXA2,PLAUR,CTSZ,S100A10
GO:0007032	endosome organization	0.0020538050696004523	0.0020538050696004523	+1	ATP6V0B,ATP6V1F,LAMTOR1,CHMP4B,SNX3,SNF8,CHMP1B,CHMP2A
GO:1903131	mononuclear cell differentiation	0.0020696944738050394	0.0020696944738050394	+1	LGALS1,FCER1G,SPI1,TNFSF13B,TMEM176B,HLA-DRA,CEBPB,HLA-DRB1,IL1B,FGL2,MAFB,PRELID1,ACTB,LGALS9,SLC25A5,RHOA,POU2F2,TGFB1,ID2,KLF6
GO:0006809	nitric oxide biosynthetic process	0.002087124027018439	0.002087124027018439	+1	AIF1,TSPO,RAC1,KLF4,IL1B,SOD2,ITGB2
GO:0050766	positive regulation of phagocytosis	0.002087124027018439	0.002087124027018439	+1	FCN1,FCER1G,CFP,CYBA,PYCARD,IL1B,SLC11A1
GO:0032732	positive regulation of interleukin-1 production	0.002087124027018439	0.002087124027018439	+1	TYROBP,PYCARD,MNDA,LILRA5,CCL3,LGALS9,CASP1
GO:0051101	regulation of DNA binding	0.0021222794771005664	0.0021222794771005664	+1	PLAUR,KLF4,NFKBIA,TMSB4X,HMGB2,TGFB1,PARK7,CALM2,LAMTOR5
GO:0050830	defense response to Gram-positive bacterium	0.0021222794771005664	0.0021222794771005664	+1	LYZ,PYCARD,FGR,IL1B,MPEG1,RNASE6,C5AR1,CASP4,HMGB2
GO:0070664	negative regulation of leukocyte proliferation	0.0021781891113477085	0.0021781891113477085	+1	TYROBP,LST1,GSTP1,MNDA,CEBPB,HLA-DRB1,LGALS9,TGFB1
GO:0051604	protein maturation	0.0022277474482338923	0.0022277474482338923	+1	CTSS,PYCARD,CTSH,ANXA2,SRGN,PLAUR,CTSZ,S100A10,MAFB,FKBP1A,CARD16,CASP1,SEC11A,CASP4,CAST,FLNA
GO:0010043	response to zinc ion	0.0022942648608800663	0.0022942648608800663	+1	S100A8,TSPO,SOD2,MT2A,LTA4H,CRIP1
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	0.0024915543717846747	0.0024915543717846747	+1	GPX1,GSTP1,LGALS3,IFI6,IL1B,HMGB2,MCL1,PARK7
GO:0032755	positive regulation of interleukin-6 production	0.0024915543717846747	0.0024915543717846747	+1	TYROBP,AIF1,CYBA,PYCARD,LILRA5,IL1B,LGALS9,POU2F2
GO:0006749	glutathione metabolic process	0.0025264584012456566	0.0025264584012456566	+1	GPX1,GSTP1,GSTO1,GPX4,SOD2,PARK7
GO:0038066	p38MAPK cascade	0.0025264584012456566	0.0025264584012456566	+1	SPI1,IL1B,LGALS9,NCF1,ZFP36,DUSP1
GO:0010823	negative regulation of mitochondrion organization	0.0025264584012456566	0.0025264584012456566	+1	GPX1,TSPO,PRELID1,ARRB2,SLC25A5,SLC25A6
GO:0010822	positive regulation of mitochondrion organization	0.0026319158852166147	0.0026319158852166147	+1	PYCARD,PLAUR,BID,SLC25A5,TNFSF10,FIS1,PARK7
GO:0002437	inflammatory response to antigenic stimulus	0.0026319158852166147	0.0026319158852166147	+1	GPX1,CD68,HLA-DRB1,FGR,HCK,HMGB2,PARK7
GO:0002688	regulation of leukocyte chemotaxis	0.0026519734815296766	0.0026519734815296766	+1	AIF1,SPI1,RAC1,BST1,IL8,CCL3,C5AR1,LGALS9,DUSP1
GO:0032635	interleukin-6 production	0.0026852124274461763	0.0026852124274461763	+1	TYROBP,AIF1,CYBA,PYCARD,LILRA5,CEBPB,IL1B,LGALS9,ARRB2,POU2F2
GO:0006914	autophagy	0.0026852124274461763	0.0026852124274461763	+1	S100A9,S100A8,PSAP,GABARAP,PYCARD,TSPO,GAPDH,ATP6V0B,CTSD,VAMP8,BNIP3L,ATP6V0D1,SLC25A5,ATG3,CHMP4B,MCL1,SNF8,CHMP1B,RGS19,FIS1,PARK7,CHMP2A
GO:0061919	process utilizing autophagic mechanism	0.0026852124274461763	0.0026852124274461763	+1	S100A9,S100A8,PSAP,GABARAP,PYCARD,TSPO,GAPDH,ATP6V0B,CTSD,VAMP8,BNIP3L,ATP6V0D1,SLC25A5,ATG3,CHMP4B,MCL1,SNF8,CHMP1B,RGS19,FIS1,PARK7,CHMP2A
GO:0032692	negative regulation of interleukin-1 production	0.0026852124274461763	0.0026852124274461763	+1	GSTP1,CD33,SERPINB1,CARD16,ARRB2
GO:0032675	regulation of interleukin-6 production	0.0026852124274461763	0.0026852124274461763	+1	TYROBP,AIF1,CYBA,PYCARD,LILRA5,CEBPB,IL1B,LGALS9,ARRB2,POU2F2
GO:0051452	intracellular pH reduction	0.0027091527992515233	0.0027091527992515233	+1	GRN,ATP6V0B,SLC11A1,ATP6V1F,ATP6V0D1,PPT1
GO:0043525	positive regulation of neuron apoptotic process	0.0027091527992515233	0.0027091527992515233	+1	TYROBP,GRN,CCL3,RHOA,MCL1,ATF4
GO:0019079	viral genome replication	0.0027212295841521255	0.0027212295841521255	+1	IFITM3,APOBEC3A,IL8,ISG15,BST2,PLSCR1,OAS1,PCBP1,LAMTOR5
GO:0031623	receptor internalization	0.0027212295841521255	0.0027212295841521255	+1	FCER1G,AP2S1,IL8,ANXA2,CD63,ARRB2,ITGB2,SDCBP,GRB2
GO:0090407	organophosphate biosynthetic process	0.0027483737191146564	0.0027483737191146564	+1	CDA,TKT,MT-ND1,TMSB4X,ALDOA,TPI1,NDUFS7,NDUFA11,NDUFS6,NDUFB1,PLSCR1,NDUFA13,PPT1,C14ORF2,NDUFB11,MT-ND3,NDUFB10,SDHB,NDUFA2,NDUFB7,NDUFA3,APRT,NDUFS8
GO:0002521	leukocyte differentiation	0.0028075859324998556	0.0028075859324998556	+1	TYROBP,LGALS1,FCER1G,SPI1,TNFSF13B,TMEM176B,HLA-DRA,ANXA2,CEBPB,HLA-DRB1,CCL3,IL1B,FGL2,MAFB,PRELID1,ACTB,LGALS9,SLC25A5,RHOA,POU2F2,TGFB1,ID2,KLF6
GO:0098771	inorganic ion homeostasis	0.002863852077043945	0.002863852077043945	+1	S100A9,S100A8,FTL,FTH1,CYBA,CCL3,SLC11A1,SCO2,FKBP1A,TBXAS1,GSTO1,GNAI2,ATP6V0D1,ATOX1,MT2A,ZNHIT1,TGFB1,FLNA,FIS1,ATF4,CALM2
GO:0071637	regulation of monocyte chemotactic protein-1 production	0.0028853031815276684	0.0028853031815276684	+1	GSTP1,IL1B,LGALS9,OAS1
GO:0071605	monocyte chemotactic protein-1 production	0.0028853031815276684	0.0028853031815276684	+1	GSTP1,IL1B,LGALS9,OAS1
GO:0045071	negative regulation of viral genome replication	0.00294382555533465	0.00294382555533465	+1	IFITM3,APOBEC3A,ISG15,BST2,PLSCR1,OAS1
GO:1903409	reactive oxygen species biosynthetic process	0.00294382555533465	0.00294382555533465	+1	CYBA,CYBB,NCF1,SOD2,RHOA,PARK7
GO:0002221	pattern recognition receptor signaling pathway	0.0030719475838139913	0.0030719475838139913	+1	FCN1,CD14,CTSS,CYBA,PYCARD,NFKBIA,ARRB2,NINJ1,CASP1,IFI35,OAS1
GO:1902105	regulation of leukocyte differentiation	0.00315627623143212	0.00315627623143212	+1	TYROBP,SPI1,TMEM176B,HLA-DRA,CEBPB,HLA-DRB1,CCL3,FGL2,MAFB,PRELID1,ACTB,LGALS9,RHOA,TGFB1,ID2
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.00315627623143212	0.00315627623143212	+1	S100A9,S100A8,PYCARD,S100A12,IL1B,LGALS9,CARD16,ITGB2,TGFB1,LAMTOR5
GO:0001944	vasculature development	0.0031684079345908733	0.0031684079345908733	+1	TYMP,GPX1,GRN,SAT1,SPI1,CTSH,TGFBI,IL8,ANXA2,KLF4,IL1B,C5AR1,CYBB,RHOB,SOD2,GLUL,NINJ1,WARS,ITGB2,RHOA,PKM,RNH1,TGFB1,ZFAND5,FLNA,WASF2
GO:0046209	nitric oxide metabolic process	0.0031684079345908733	0.0031684079345908733	+1	AIF1,TSPO,RAC1,KLF4,IL1B,SOD2,ITGB2
GO:0007040	lysosome organization	0.0032621162018924184	0.0032621162018924184	+1	GRN,ATP6V0B,ATP6V1F,LAMTOR1,CHMP4B,PPT1,CHMP1B,CHMP2A
GO:0080171	lytic vacuole organization	0.0032621162018924184	0.0032621162018924184	+1	GRN,ATP6V0B,ATP6V1F,LAMTOR1,CHMP4B,PPT1,CHMP1B,CHMP2A
GO:0070585	protein localization to mitochondrion	0.003333001837663439	0.003333001837663439	+1	TSPO,ISG15,BID,BNIP3L,TIMM13,NDUFA13,UBL5,OXA1L,FIS1
GO:2001235	positive regulation of apoptotic signaling pathway	0.003333001837663439	0.003333001837663439	+1	S100A9,S100A8,PYCARD,CTSH,BID,TNFSF10,MCL1,FIS1,PARK7
GO:2001057	reactive nitrogen species metabolic process	0.0033903218495908607	0.0033903218495908607	+1	AIF1,TSPO,RAC1,KLF4,IL1B,SOD2,ITGB2
GO:0002523	leukocyte migration involved in inflammatory response	0.0034114167875807394	0.0034114167875807394	+1	S100A9,S100A8,NINJ1,ITGB2
GO:2001044	regulation of integrin-mediated signaling pathway	0.0034114167875807394	0.0034114167875807394	+1	BST1,TIMP1,CD63,FLNA
GO:0007042	lysosomal lumen acidification	0.0034114167875807394	0.0034114167875807394	+1	GRN,ATP6V0B,ATP6V1F,PPT1
GO:0007033	vacuole organization	0.0034114167875807394	0.0034114167875807394	+1	GRN,GABARAP,ANXA2,ATP6V0B,CTSD,ATP6V1F,LAMTOR1,ATG3,CHMP4B,PPT1,CHMP1B,CHMP2A
GO:0030098	lymphocyte differentiation	0.0034183625459653735	0.0034183625459653735	+1	LGALS1,FCER1G,SPI1,TNFSF13B,HLA-DRA,HLA-DRB1,IL1B,FGL2,MAFB,PRELID1,ACTB,LGALS9,SLC25A5,RHOA,POU2F2,TGFB1,ID2,KLF6
GO:0001906	cell killing	0.0034183625459653735	0.0034183625459653735	+1	TYROBP,LYZ,SPI1,S100A12,GAPDH,CTSH,HLA-DRA,HLA-DRB1,STXBP2,LGALS9,ARRB2
GO:0042102	positive regulation of T cell proliferation	0.0034183625459653735	0.0034183625459653735	+1	AIF1,PYCARD,TNFSF13B,IL1B,LGALS9,HLA-DPA1,HLA-DPB1,HLA-DMB
GO:0043388	positive regulation of DNA binding	0.0034629786074183316	0.0034629786074183316	+1	PLAUR,KLF4,HMGB2,PARK7,CALM2,LAMTOR5
GO:1901137	carbohydrate derivative biosynthetic process	0.003518952426101326	0.003518952426101326	+1	CDA,TKT,IL1B,MT-ND1,TMSB4X,ALDOA,TPI1,SERP1,NDUFS7,NDUFA11,NDUFS6,NDUFB1,NDUFA13,PPT1,C14ORF2,NDUFB11,MT-ND3,NDUFB10,SDHB,NDUFA2,NDUFB7,NDUFA3,APRT,NDUFS8
GO:0045765	regulation of angiogenesis	0.003532386509450956	0.003532386509450956	+1	GRN,CTSH,IL8,KLF4,IL1B,C5AR1,CYBB,RHOB,GLUL,NINJ1,WARS,ITGB2,PKM,RNH1
GO:0071709	membrane assembly	0.0037818946903201366	0.0037818946903201366	+1	ANXA2,S100A10,MAFB,CHMP4B,CHMP1B,CHMP2A
GO:1901214	regulation of neuron death	0.0038248075253062134	0.0038248075253062134	+1	TYROBP,GRN,CEBPB,CTSZ,CCL3,SOD2,ARRB2,ITGB2,RHOA,TNFRSF1B,CHMP4B,PPT1,MCL1,PARK7,ATF4
GO:0048144	fibroblast proliferation	0.0038374560545429213	0.0038374560545429213	+1	GPX1,GSTP1,S100A6,FTH1,IFI30,SOD2,BRK1,TGFB1
GO:0044089	positive regulation of cellular component biogenesis	0.0038898382882737808	0.0038898382882737808	+1	LGALS3,PYCARD,RAC1,S100A10,HCK,ISG15,BID,ARPC2,BRK1,WARS,RHOA,SDCBP,PFN1,GRB2,VASP,SNF8,WASF2,PARK7,CHMP2A,MSN
GO:1901342	regulation of vasculature development	0.0040132774093324134	0.0040132774093324134	+1	GRN,CTSH,IL8,KLF4,IL1B,C5AR1,CYBB,RHOB,GLUL,NINJ1,WARS,ITGB2,PKM,RNH1
GO:0050765	negative regulation of phagocytosis	0.004015075161919915	0.004015075161919915	+1	PLSCR1,ATG3,TGFB1,SNX3
GO:0046597	negative regulation of viral entry into host cell	0.004015075161919915	0.004015075161919915	+1	FCN1,IFITM3,LY6E,SNX3
GO:0071230	cellular response to amino acid stimulus	0.004119871340421742	0.004119871340421742	+1	CYBA,CEBPB,CYBB,LAMTOR4,LAMTOR1,LAMTOR2,LAMTOR5
GO:0034762	regulation of transmembrane transport	0.004313381445712111	0.004313381445712111	+1	CTSS,OAZ1,CYBA,RGS2,IL1B,ACTB,TMSB4X,FKBP1A,IFNGR2,CYBB,GLRX,GSTO1,CD63,CLIC1,OAZ2,GNB2,TGFB1,FLNA,COX17,AHNAK,PARK7,CALM2
GO:0048678	response to axon injury	0.004412496506783095	0.004412496506783095	+1	TYROBP,AIF1,GRN,TSPO,KLF4,SOD2,FLNA
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0.004412496506783095	0.004412496506783095	+1	GPX1,LGALS3,GABARAP,SPI1,BID,HMGB2,PARK7
GO:0070665	positive regulation of leukocyte proliferation	0.004424023334007783	0.004424023334007783	+1	AIF1,PYCARD,TNFSF13B,BST1,IL1B,LGALS9,HLA-DPA1,HLA-DPB1,BST2,HLA-DMB
GO:0032653	regulation of interleukin-10 production	0.0044394319886362	0.0044394319886362	+1	TYROBP,PYCARD,LILRA5,HLA-DRB1,ISG15,LGALS9
GO:0032613	interleukin-10 production	0.0044394319886362	0.0044394319886362	+1	TYROBP,PYCARD,LILRA5,HLA-DRB1,ISG15,LGALS9
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	0.0044394319886362	0.0044394319886362	+1	S100A9,S100A8,BID,MCL1,FIS1,PARK7
GO:0002361	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	0.00450953561461198	0.00450953561461198	+1	HLA-DRA,HLA-DRB1,LGALS9
GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	0.00450953561461198	0.00450953561461198	+1	BRK1,WASF2,WAS
GO:0034142	toll-like receptor 4 signaling pathway	0.0046284113715030235	0.0046284113715030235	+1	CD14,NFKBIA,NINJ1,IFI35,OAS1
GO:0050878	regulation of body fluid levels	0.004657674358616929	0.004657674358616929	+1	FCER1G,SERPINA1,CYBA,ANXA2,PLAUR,ACTB,VAMP8,ANXA5,GNAI2,CLIC1,PLSCR1,GNAS,FIBP,FLNA,APRT,WAS
GO:0007596	blood coagulation	0.004657674358616929	0.004657674358616929	+1	FCER1G,SERPINA1,ANXA2,PLAUR,ACTB,ANXA5,CLIC1,PLSCR1,GNAS,FIBP,FLNA,WAS
GO:0032682	negative regulation of chemokine production	0.004683095355033179	0.004683095355033179	+1	GSTP1,KLF4,LGALS9,OAS1
GO:0010038	response to metal ion	0.004917387337225585	0.004917387337225585	+1	S100A8,CD14,TSPO,CYBB,FOSB,JUND,NCF1,MT-CO1,SOD2,MT2A,PLSCR1,LTA4H,PARK7,ATF4,CALM2,CRIP1
GO:0045069	regulation of viral genome replication	0.0049863908291036966	0.0049863908291036966	+1	IFITM3,APOBEC3A,IL8,ISG15,BST2,PLSCR1,OAS1
GO:0048708	astrocyte differentiation	0.0049863908291036966	0.0049863908291036966	+1	S100A9,S100A8,GRN,VIM,IL1B,C5AR1,ID2
GO:0051098	regulation of binding	0.005037103351315178	0.005037103351315178	+1	ANXA2,PLAUR,KLF4,CTSZ,S100A10,NFKBIA,ACTB,TMSB4X,FKBP1A,CARD16,ARRB2,HMGB2,TGFB1,PARK7,CALM2,LAMTOR5
GO:0045936	negative regulation of phosphate metabolic process	0.005059746878662835	0.005059746878662835	+1	GSTP1,LGALS3,CDA,PYCARD,TSPO,RGS2,IL1B,FKBP1A,GNAI2,ARRB2,WARS,MYADM,DUSP1,DYNLL1,FIS1,PARK7,CALM2
GO:0045429	positive regulation of nitric oxide biosynthetic process	0.005121180221945577	0.005121180221945577	+1	AIF1,KLF4,IL1B,SOD2,ITGB2
GO:0010563	negative regulation of phosphorus metabolic process	0.005183021338362424	0.005183021338362424	+1	GSTP1,LGALS3,CDA,PYCARD,TSPO,RGS2,IL1B,FKBP1A,GNAI2,ARRB2,WARS,MYADM,DUSP1,DYNLL1,FIS1,PARK7,CALM2
GO:0032386	regulation of intracellular transport	0.00531397108454783	0.00531397108454783	+1	OAZ1,NUP214,ANXA2,IL1B,BNIP3L,OAZ2,ITGB2,REEP5,TGFB1,SNX3,UBL5,FLNA,FIS1,PARK7,MSN
GO:0006839	mitochondrial transport	0.005394751259161834	0.005394751259161834	+1	TSPO,BID,BNIP3L,TIMM13,SLC25A5,SLC25A6,NDUFA13,UBL5,OXA1L,FIS1,ALKBH7
GO:0031579	membrane raft organization	0.005426737345014257	0.005426737345014257	+1	ANXA2,S100A10,MYADM,PPT1
GO:0039702	viral budding via host ESCRT complex	0.005426737345014257	0.005426737345014257	+1	CHMP4B,SNF8,CHMP1B,CHMP2A
GO:0045591	positive regulation of regulatory T cell differentiation	0.005426737345014257	0.005426737345014257	+1	HLA-DRA,HLA-DRB1,LGALS9,TGFB1
GO:0050817	coagulation	0.005498226921333547	0.005498226921333547	+1	FCER1G,SERPINA1,ANXA2,PLAUR,ACTB,ANXA5,CLIC1,PLSCR1,GNAS,FIBP,FLNA,WAS
GO:0010256	endomembrane system organization	0.005498226921333547	0.005498226921333547	+1	S100A9,AP1S2,FOLR3,ANXA2,SRGN,ATP6V0B,STX11,S100A10,MAFB,ATP6V1F,LAMTOR1,SERP1,WDR83OS,PLSCR1,REEP5,CHMP4B,BLOC1S1,SNX3,SNF8,CHMP1B,AHNAK,CHMP2A
GO:0002444	myeloid leukocyte mediated immunity	0.005554523749030349	0.005554523749030349	+1	TYROBP,SPI1,FGR,CCL3,STXBP2,LGALS9,VAMP8,ITGB2
GO:0044091	membrane biogenesis	0.005558264080079658	0.005558264080079658	+1	ANXA2,S100A10,MAFB,CHMP4B,CHMP1B,CHMP2A
GO:0010591	regulation of lamellipodium assembly	0.005621347683612653	0.005621347683612653	+1	RAC1,ARPC2,BRK1,WASF2,WAS
GO:0007599	hemostasis	0.005661999710557252	0.005661999710557252	+1	FCER1G,SERPINA1,ANXA2,PLAUR,ACTB,ANXA5,CLIC1,PLSCR1,GNAS,FIBP,FLNA,WAS
GO:0033860	regulation of NAD(P)H oxidase activity	0.005845850213537593	0.005845850213537593	+1	CYBA,GNAI2,PARK7
GO:0051469	vesicle fusion with vacuole	0.005845850213537593	0.005845850213537593	+1	CHMP4B,CHMP1B,CHMP2A
GO:0061763	multivesicular body-lysosome fusion	0.005845850213537593	0.005845850213537593	+1	CHMP4B,CHMP1B,CHMP2A
GO:2001198	regulation of dendritic cell differentiation	0.005845850213537593	0.005845850213537593	+1	TMEM176B,CEBPB,LGALS9
GO:0002604	regulation of dendritic cell antigen processing and presentation	0.005845850213537593	0.005845850213537593	+1	CD68,FGL2,SLC11A1
GO:0050672	negative regulation of lymphocyte proliferation	0.005925238493064671	0.005925238493064671	+1	TYROBP,LST1,MNDA,CEBPB,HLA-DRB1,LGALS9,TGFB1
GO:0031532	actin cytoskeleton reorganization	0.006136267437074946	0.006136267437074946	+1	HCK,RHOA,GRB2,PARVG,TGFB1,GMFG,PHPT1,FLNA
GO:0002861	regulation of inflammatory response to antigenic stimulus	0.006173220893592532	0.006173220893592532	+1	GPX1,HLA-DRB1,FGR,HCK,PARK7
GO:1904407	positive regulation of nitric oxide metabolic process	0.006173220893592532	0.006173220893592532	+1	AIF1,KLF4,IL1B,SOD2,ITGB2
GO:1902410	mitotic cytokinetic process	0.006211410565112581	0.006211410565112581	+1	RHOA,CHMP4B,CHMP1B,CHMP2A
GO:0032945	negative regulation of mononuclear cell proliferation	0.006278775585347352	0.006278775585347352	+1	TYROBP,LST1,MNDA,CEBPB,HLA-DRB1,LGALS9,TGFB1
GO:0048145	regulation of fibroblast proliferation	0.006278775585347352	0.006278775585347352	+1	GSTP1,S100A6,FTH1,IFI30,SOD2,BRK1,TGFB1
GO:0031638	zymogen activation	0.006411926636986688	0.006411926636986688	+1	PYCARD,CTSH,ANXA2,PLAUR,CTSZ,S100A10
GO:0050671	positive regulation of lymphocyte proliferation	0.006578340776214282	0.006578340776214282	+1	AIF1,PYCARD,TNFSF13B,BST1,IL1B,LGALS9,HLA-DPA1,HLA-DPB1,HLA-DMB
GO:0030099	myeloid cell differentiation	0.006659536139723036	0.006659536139723036	+1	TYROBP,CSF3R,SPI1,ANXA2,CEBPB,HLA-DRB1,CCL3,MAFB,NFKBIA,ISG15,ZFP36,SLC25A5,HMGB2,TGFB1,ID2,FLNA,WASF2
GO:0071229	cellular response to acid chemical	0.0066688764875292746	0.0066688764875292746	+1	CYBA,CEBPB,CYBB,LAMTOR4,LAMTOR1,LAMTOR2,LAMTOR5
GO:0035239	tube morphogenesis	0.006670062093425258	0.006670062093425258	+1	TYMP,GPX1,GRN,SAT1,SPI1,CTSH,TGFBI,IL8,ANXA2,KLF4,CTSZ,IL1B,C5AR1,CYBB,RHOB,GLUL,NINJ1,WARS,ITGB2,RHOA,PKM,PFN1,RNH1,TGFB1,VASP,ID2,FLNA,WASF2
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	0.006702396494792324	0.006702396494792324	+1	RAC1,S100A10,ARPC2,MYADM,FLNA
GO:0008284	positive regulation of cell population proliferation	0.006702396494792324	0.006702396494792324	+1	AIF1,GRN,S100A6,CYBA,PYCARD,TSPO,TNFSF13B,BST1,NEAT1,CTSH,IL1B,HCK,TIMP1,ACTB,C5AR1,LGALS9,HLA-DPA1,RHOG,HLA-DPB1,GNAI2,SLC25A5,GLUL,BRK1,BST2,HLA-DMB,SDCBP,HMGB2,TGFB1,ID2,COX17
GO:0006739	NADP metabolic process	0.006702396494792324	0.006702396494792324	+1	TKT,TALDO1,PGD,PGLS,PGAM1
GO:1901224	positive regulation of NIK/NF-kappaB signaling	0.0067812234571230446	0.0067812234571230446	+1	CD14,IL1B,LGALS9,C20ORF27,RHOA,IFI35
GO:0070613	regulation of protein processing	0.0067812234571230446	0.0067812234571230446	+1	ANXA2,PLAUR,CTSZ,S100A10,CARD16,CAST
GO:1901216	positive regulation of neuron death	0.006966906256053214	0.006966906256053214	+1	TYROBP,GRN,CCL3,ITGB2,RHOA,MCL1,ATF4
GO:0002286	T cell activation involved in immune response	0.006984549041279332	0.006984549041279332	+1	FCER1G,LGALS3,HLA-DRA,HLA-DRB1,FGL2,SLC11A1,LGALS9,HLA-DMB
GO:0007006	mitochondrial membrane organization	0.006984549041279332	0.006984549041279332	+1	BID,BNIP3L,TIMM13,SLC25A5,SLC25A6,NDUFA13,OXA1L,ALKBH7
GO:0031639	plasminogen activation	0.006986019493515627	0.006986019493515627	+1	ANXA2,PLAUR,CTSZ,S100A10
GO:0033003	regulation of mast cell activation	0.007251456468275751	0.007251456468275751	+1	FGR,STXBP2,LGALS9,VAMP8,PLSCR1
GO:0043380	regulation of memory T cell differentiation	0.007251456468275751	0.007251456468275751	+1	HLA-DRA,HLA-DRB1,FGL2
GO:0045646	regulation of erythrocyte differentiation	0.007251456468275751	0.007251456468275751	+1	SPI1,MAFB,ISG15,ZFP36,HMGB2
GO:0097576	vacuole fusion	0.007251456468275751	0.007251456468275751	+1	CHMP4B,CHMP1B,CHMP2A
GO:0043312	neutrophil degranulation	0.007251456468275751	0.007251456468275751	+1	SPI1,STXBP2,ITGB2
GO:0071417	cellular response to organonitrogen compound	0.007251456468275751	0.007251456468275751	+1	AIF1,CYBA,AGTRAP,CEBPB,VIM,IL1B,CTSD,ACTB,CYBB,LAMTOR4,LAMTOR1,GNAI2,ARRB2,LAMTOR2,PKM,GRB2,CASP4,GNAS,TGFB1,FLNA,ATF4,APRT,LAMTOR5
GO:1902047	polyamine transmembrane transport	0.007251456468275751	0.007251456468275751	+1	OAZ1,OAZ2,POU2F2
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	0.007251456468275751	0.007251456468275751	+1	CD14,NINJ1,IFI35
GO:0032946	positive regulation of mononuclear cell proliferation	0.007262346002552396	0.007262346002552396	+1	AIF1,PYCARD,TNFSF13B,BST1,IL1B,LGALS9,HLA-DPA1,HLA-DPB1,HLA-DMB
GO:0001568	blood vessel development	0.007498617884623835	0.007498617884623835	+1	TYMP,GPX1,GRN,SAT1,SPI1,CTSH,TGFBI,IL8,ANXA2,KLF4,IL1B,C5AR1,CYBB,RHOB,GLUL,NINJ1,WARS,ITGB2,RHOA,PKM,RNH1,TGFB1,FLNA,WASF2
GO:0002832	negative regulation of response to biotic stimulus	0.0076281507079121805	0.0076281507079121805	+1	GRN,FGL2,ISG15,LGALS9,CARD16,ARRB2,SAMHD1,OAS1
GO:0060284	regulation of cell development	0.007722839284994198	0.007722839284994198	+1	TYROBP,GRN,CSF3R,SPI1,TSPO,TMEM176B,HLA-DRA,ANXA2,CEBPB,HLA-DRB1,CCL3,IL1B,S100A10,FGL2,MAFB,PRELID1,NFKBIA,ACTB,ISG15,LGALS9,DYNLT1,ZFP36,RHOA,TNFRSF1B,HMGB2,TGFB1,ID2
GO:0090200	positive regulation of release of cytochrome c from mitochondria	0.007902055421300645	0.007902055421300645	+1	PYCARD,PLAUR,BID,TNFSF10
GO:0021762	substantia nigra development	0.007902055421300645	0.007902055421300645	+1	ACTB,COX6B1,RHOA,DYNLL1,CALM2
GO:0097028	dendritic cell differentiation	0.007902055421300645	0.007902055421300645	+1	SPI1,TMEM176B,CEBPB,LGALS9,TGFB1
GO:0050728	negative regulation of inflammatory response	0.007902055421300645	0.007902055421300645	+1	GPX1,GRN,GSTP1,KLF4,HLA-DRB1,FGR,HCK,ZFP36,TNFRSF1B
GO:0032602	chemokine production	0.008094085030032306	0.008094085030032306	+1	AIF1,GSTP1,PYCARD,KLF4,IL1B,LGALS9,OAS1
